time,gFx,gFy,gFz,gFTotal
35.049,-0.050,-0.038,-0.993,0.995
35.059,-0.050,-0.038,-0.993,0.995
35.069,-0.050,-0.039,-0.992,0.994
35.079,-0.050,-0.038,-0.992,0.994
35.089,-0.049,-0.038,-0.993,0.995
35.099,-0.049,-0.038,-0.993,0.995
35.109,-0.050,-0.039,-0.995,0.997
35.119,-0.049,-0.040,-0.993,0.995
35.129,-0.048,-0.038,-0.993,0.995
35.139,-0.049,-0.039,-0.993,0.995
35.148,-0.048,-0.040,-0.991,0.993
35.158,-0.049,-0.039,-0.994,0.996
35.168,-0.050,-0.039,-0.993,0.995
35.178,-0.050,-0.037,-0.993,0.995
35.188,-0.050,-0.038,-0.992,0.994
35.198,-0.051,-0.038,-0.994,0.996
35.208,-0.050,-0.038,-0.993,0.995
35.218,-0.050,-0.037,-0.993,0.994
35.228,-0.051,-0.039,-0.993,0.995
35.238,-0.050,-0.040,-0.994,0.996
35.248,-0.050,-0.039,-0.992,0.995
35.258,-0.049,-0.038,-0.991,0.993
35.268,-0.052,-0.038,-0.993,0.995
35.278,-0.051,-0.038,-0.993,0.995
35.288,-0.050,-0.039,-0.993,0.995
35.298,-0.049,-0.039,-0.995,0.997
35.308,-0.049,-0.039,-0.995,0.997
35.318,-0.049,-0.037,-0.994,0.996
35.328,-0.049,-0.038,-0.993,0.995
35.338,-0.049,-0.039,-0.993,0.995
35.348,-0.048,-0.038,-0.992,0.994
35.358,-0.048,-0.038,-0.993,0.995
35.368,-0.048,-0.040,-0.994,0.996
35.378,-0.049,-0.040,-0.994,0.996
35.388,-0.049,-0.038,-0.993,0.995
35.398,-0.048,-0.038,-0.994,0.996
35.408,-0.050,-0.037,-0.993,0.995
35.418,-0.050,-0.037,-0.993,0.995
35.428,-0.050,-0.038,-0.992,0.994
35.438,-0.050,-0.038,-0.991,0.993
35.448,-0.050,-0.039,-0.995,0.997
35.458,-0.049,-0.039,-0.995,0.997
35.468,-0.051,-0.039,-0.995,0.997
35.478,-0.051,-0.040,-0.995,0.997
35.488,-0.050,-0.040,-0.994,0.996
35.498,-0.050,-0.039,-0.994,0.996
35.508,-0.049,-0.038,-0.992,0.994
35.518,-0.049,-0.039,-0.991,0.993
35.528,-0.048,-0.039,-0.992,0.994
35.538,-0.049,-0.038,-0.994,0.996
35.548,-0.050,-0.038,-0.991,0.993
35.558,-0.049,-0.039,-0.992,0.994
35.568,-0.050,-0.040,-0.994,0.996
35.578,-0.049,-0.038,-0.995,0.997
35.588,-0.050,-0.038,-0.994,0.996
35.598,-0.049,-0.038,-0.994,0.996
35.608,-0.048,-0.037,-0.994,0.996
35.618,-0.049,-0.038,-0.993,0.995
35.628,-0.050,-0.038,-0.994,0.996
35.638,-0.049,-0.039,-0.992,0.994
35.648,-0.049,-0.040,-0.992,0.994
35.658,-0.051,-0.040,-0.992,0.995
35.668,-0.051,-0.038,-0.993,0.995
35.678,-0.051,-0.039,-0.992,0.994
35.688,-0.050,-0.039,-0.994,0.996
35.698,-0.050,-0.038,-0.995,0.997
35.708,-0.051,-0.037,-0.994,0.996
35.718,-0.048,-0.037,-0.993,0.995
35.728,-0.050,-0.036,-0.993,0.994
35.738,-0.050,-0.038,-0.993,0.995
35.748,-0.050,-0.040,-0.992,0.994
35.758,-0.049,-0.039,-0.994,0.996
35.768,-0.050,-0.040,-0.993,0.995
35.778,-0.049,-0.040,-0.993,0.995
35.788,-0.049,-0.038,-0.993,0.995
35.797,-0.051,-0.039,-0.994,0.996
35.808,-0.049,-0.036,-0.992,0.994
35.818,-0.049,-0.039,-0.993,0.995
35.827,-0.048,-0.040,-0.994,0.996
35.837,-0.050,-0.039,-0.994,0.996
35.847,-0.049,-0.040,-0.993,0.995
35.857,-0.050,-0.039,-0.995,0.997
35.867,-0.050,-0.038,-0.993,0.995
35.877,-0.050,-0.039,-0.993,0.995
35.887,-0.050,-0.039,-0.993,0.995
35.898,-0.049,-0.037,-0.994,0.996
35.907,-0.051,-0.037,-0.995,0.997
35.917,-0.049,-0.038,-0.994,0.996
35.927,-0.050,-0.039,-0.993,0.995
35.937,-0.049,-0.039,-0.993,0.995
35.947,-0.049,-0.038,-0.994,0.996
35.957,-0.049,-0.038,-0.993,0.995
35.967,-0.049,-0.038,-0.993,0.995
35.977,-0.049,-0.039,-0.993,0.995
35.987,-0.049,-0.038,-0.994,0.996
35.997,-0.050,-0.038,-0.995,0.997
36.008,-0.050,-0.037,-0.994,0.996
36.017,-0.049,-0.038,-0.995,0.997
36.027,-0.050,-0.038,-0.992,0.994
36.037,-0.050,-0.039,-0.991,0.993
36.047,-0.050,-0.039,-0.993,0.995
36.057,-0.050,-0.039,-0.994,0.996
36.067,-0.050,-0.039,-0.992,0.994
36.077,-0.049,-0.039,-0.992,0.994
36.087,-0.049,-0.039,-0.993,0.995
36.097,-0.051,-0.038,-0.993,0.995
36.107,-0.050,-0.038,-0.995,0.997
36.117,-0.050,-0.038,-0.993,0.995
36.127,-0.051,-0.037,-0.994,0.996
36.137,-0.049,-0.038,-0.994,0.996
36.147,-0.049,-0.039,-0.994,0.996
36.157,-0.049,-0.038,-0.994,0.996
36.167,-0.050,-0.039,-0.993,0.995
36.177,-0.050,-0.039,-0.992,0.994
36.187,-0.050,-0.039,-0.994,0.996
36.197,-0.050,-0.038,-0.993,0.995
36.207,-0.050,-0.040,-0.994,0.996
36.217,-0.050,-0.038,-0.993,0.995
36.227,-0.050,-0.038,-0.993,0.995
36.237,-0.049,-0.038,-0.992,0.994
36.247,-0.050,-0.038,-0.993,0.995
36.257,-0.050,-0.039,-0.993,0.995
36.267,-0.050,-0.039,-0.995,0.997
36.277,-0.050,-0.039,-0.995,0.997
36.287,-0.049,-0.039,-0.994,0.996
36.297,-0.051,-0.039,-0.993,0.995
36.307,-0.051,-0.038,-0.993,0.995
36.317,-0.051,-0.037,-0.993,0.995
36.327,-0.049,-0.039,-0.994,0.996
36.337,-0.049,-0.038,-0.996,0.998
36.347,-0.049,-0.039,-0.995,0.997
36.357,-0.051,-0.039,-0.994,0.996
36.367,-0.050,-0.038,-0.992,0.994
36.377,-0.050,-0.039,-0.992,0.994
36.387,-0.050,-0.039,-0.994,0.996
36.397,-0.051,-0.040,-0.995,0.997
36.407,-0.049,-0.038,-0.994,0.996
36.417,-0.048,-0.038,-0.992,0.994
36.427,-0.048,-0.036,-0.992,0.993
36.437,-0.048,-0.037,-0.992,0.993
36.447,-0.049,-0.037,-0.992,0.994
36.457,-0.049,-0.038,-0.994,0.996
36.467,-0.049,-0.039,-0.994,0.996
36.477,-0.049,-0.040,-0.994,0.996
36.487,-0.048,-0.039,-0.994,0.996
36.497,-0.049,-0.039,-0.993,0.995
36.507,-0.049,-0.038,-0.993,0.995
36.517,-0.050,-0.038,-0.992,0.994
36.526,-0.050,-0.038,-0.990,0.992
36.536,-0.051,-0.037,-0.992,0.994
36.546,-0.051,-0.038,-0.993,0.995
36.556,-0.052,-0.038,-0.995,0.997
36.566,-0.052,-0.039,-0.996,0.998
36.576,-0.052,-0.039,-0.995,0.997
36.586,-0.049,-0.038,-0.993,0.995
36.596,-0.051,-0.038,-0.993,0.995
36.606,-0.049,-0.038,-0.991,0.993
36.616,-0.049,-0.039,-0.992,0.994
36.626,-0.050,-0.039,-0.993,0.995
36.636,-0.049,-0.039,-0.994,0.996
36.646,-0.049,-0.040,-0.993,0.995
36.656,-0.049,-0.038,-0.995,0.997
36.666,-0.048,-0.037,-0.995,0.997
36.676,-0.048,-0.037,-0.996,0.998
36.686,-0.049,-0.039,-0.992,0.994
36.696,-0.047,-0.038,-0.993,0.995
36.706,-0.050,-0.038,-0.992,0.994
36.716,-0.049,-0.039,-0.993,0.995
36.726,-0.050,-0.039,-0.995,0.997
36.736,-0.050,-0.041,-0.995,0.998
36.746,-0.051,-0.039,-0.994,0.996
36.756,-0.050,-0.040,-0.995,0.997
36.766,-0.051,-0.038,-0.992,0.994
36.776,-0.050,-0.036,-0.991,0.993
36.786,-0.051,-0.037,-0.992,0.994
36.796,-0.051,-0.038,-0.993,0.995
36.806,-0.050,-0.038,-0.993,0.995
36.816,-0.049,-0.038,-0.995,0.997
36.826,-0.051,-0.038,-0.995,0.997
36.836,-0.049,-0.039,-0.995,0.997
36.846,-0.049,-0.040,-0.992,0.994
36.856,-0.049,-0.040,-0.991,0.993
36.866,-0.049,-0.039,-0.992,0.994
36.876,-0.049,-0.039,-0.992,0.994
36.886,-0.048,-0.039,-0.993,0.995
36.896,-0.048,-0.037,-0.994,0.996
36.906,-0.048,-0.037,-0.994,0.996
36.916,-0.049,-0.036,-0.995,0.997
36.926,-0.050,-0.038,-0.994,0.996
36.936,-0.049,-0.039,-0.993,0.995
36.946,-0.051,-0.039,-0.993,0.995
36.956,-0.049,-0.039,-0.993,0.995
36.966,-0.050,-0.040,-0.993,0.995
36.976,-0.050,-0.039,-0.993,0.996
36.986,-0.050,-0.040,-0.992,0.995
36.996,-0.050,-0.037,-0.992,0.994
37.006,-0.049,-0.039,-0.992,0.994
37.016,-0.050,-0.038,-0.992,0.994
37.026,-0.050,-0.038,-0.995,0.997
37.036,-0.050,-0.039,-0.994,0.996
37.046,-0.049,-0.038,-0.993,0.995
37.056,-0.049,-0.038,-0.994,0.996
37.066,-0.050,-0.039,-0.994,0.996
37.076,-0.049,-0.037,-0.992,0.994
37.086,-0.049,-0.037,-0.992,0.994
37.096,-0.051,-0.038,-0.992,0.994
37.106,-0.050,-0.038,-0.992,0.994
37.116,-0.050,-0.040,-0.993,0.995
37.126,-0.050,-0.039,-0.993,0.995
37.136,-0.050,-0.038,-0.993,0.995
37.146,-0.049,-0.039,-0.993,0.995
37.156,-0.049,-0.039,-0.993,0.995
37.166,-0.050,-0.038,-0.993,0.995
37.176,-0.050,-0.037,-0.994,0.996
37.186,-0.048,-0.037,-0.995,0.997
37.196,-0.048,-0.038,-0.993,0.995
37.206,-0.050,-0.038,-0.993,0.995
37.216,-0.049,-0.038,-0.994,0.996
37.226,-0.049,-0.040,-0.993,0.995
37.235,-0.049,-0.041,-0.995,0.997
37.246,-0.050,-0.039,-0.993,0.996
37.255,-0.049,-0.038,-0.994,0.996
37.265,-0.050,-0.038,-0.992,0.994
37.275,-0.050,-0.039,-0.992,0.994
37.285,-0.050,-0.037,-0.993,0.995
37.295,-0.050,-0.035,-0.992,0.994
37.305,-0.050,-0.038,-0.993,0.995
37.315,-0.050,-0.039,-0.995,0.997
37.325,-0.050,-0.039,-0.996,0.998
37.335,-0.050,-0.040,-0.993,0.996
37.345,-0.049,-0.040,-0.993,0.995
37.355,-0.050,-0.039,-0.993,0.995
37.365,-0.050,-0.039,-0.993,0.995
37.375,-0.049,-0.039,-0.992,0.994
37.385,-0.048,-0.038,-0.992,0.994
37.395,-0.049,-0.038,-0.993,0.995
37.405,-0.049,-0.037,-0.994,0.996
37.415,-0.049,-0.038,-0.994,0.995
37.425,-0.050,-0.038,-0.996,0.998
37.435,-0.050,-0.039,-0.994,0.996
37.445,-0.049,-0.038,-0.992,0.994
37.455,-0.049,-0.039,-0.991,0.993
37.465,-0.050,-0.040,-0.992,0.994
37.475,-0.049,-0.038,-0.994,0.996
37.485,-0.049,-0.038,-0.995,0.997
37.495,-0.049,-0.038,-0.994,0.996
37.505,-0.048,-0.038,-0.994,0.996
37.515,-0.049,-0.038,-0.993,0.995
37.525,-0.049,-0.038,-0.994,0.996
37.535,-0.049,-0.038,-0.994,0.996
37.545,-0.049,-0.038,-0.993,0.995
37.555,-0.050,-0.038,-0.993,0.995
37.565,-0.052,-0.040,-0.994,0.996
37.575,-0.050,-0.038,-0.994,0.996
37.585,-0.049,-0.038,-0.993,0.995
37.595,-0.050,-0.038,-0.993,0.995
37.605,-0.048,-0.040,-0.994,0.996
37.615,-0.050,-0.038,-0.994,0.996
37.625,-0.049,-0.039,-0.991,0.993
37.635,-0.050,-0.039,-0.993,0.995
37.645,-0.050,-0.038,-0.993,0.995
37.655,-0.049,-0.038,-0.994,0.996
37.665,-0.050,-0.038,-0.993,0.995
37.675,-0.050,-0.039,-0.994,0.996
37.685,-0.050,-0.038,-0.993,0.995
37.695,-0.049,-0.038,-0.995,0.997
37.705,-0.048,-0.037,-0.994,0.996
37.715,-0.049,-0.039,-0.993,0.995
37.725,-0.050,-0.039,-0.991,0.993
37.735,-0.049,-0.038,-0.991,0.993
37.745,-0.050,-0.039,-0.991,0.993
37.755,-0.050,-0.040,-0.994,0.996
37.765,-0.050,-0.038,-0.995,0.997
37.775,-0.049,-0.039,-0.994,0.996
37.785,-0.049,-0.037,-0.996,0.998
37.795,-0.049,-0.037,-0.994,0.996
37.805,-0.052,-0.039,-0.993,0.995
37.815,-0.049,-0.038,-0.993,0.995
37.825,-0.050,-0.038,-0.993,0.994
37.835,-0.051,-0.039,-0.994,0.996
37.845,-0.050,-0.040,-0.994,0.996
37.855,-0.050,-0.040,-0.994,0.997
37.865,-0.050,-0.039,-0.995,0.997
37.875,-0.049,-0.038,-0.993,0.995
37.885,-0.052,-0.037,-0.992,0.995
37.895,-0.050,-0.037,-0.993,0.995
37.905,-0.049,-0.037,-0.992,0.994
37.915,-0.050,-0.036,-0.994,0.995
37.925,-0.050,-0.038,-0.994,0.996
37.935,-0.049,-0.038,-0.992,0.994
37.945,-0.048,-0.039,-0.993,0.995
37.955,-0.049,-0.039,-0.993,0.995
37.965,-0.050,-0.039,-0.992,0.994
37.975,-0.049,-0.039,-0.993,0.995
37.985,-0.049,-0.038,-0.994,0.996
37.995,-0.050,-0.039,-0.994,0.996
38.005,-0.050,-0.038,-0.993,0.995
38.014,-0.050,-0.039,-0.992,0.994
38.024,-0.049,-0.039,-0.992,0.994
38.034,-0.049,-0.037,-0.993,0.994
38.044,-0.050,-0.038,-0.993,0.995
38.054,-0.049,-0.039,-0.993,0.995
38.064,-0.049,-0.040,-0.993,0.995
38.074,-0.049,-0.038,-0.994,0.996
38.084,-0.050,-0.037,-0.995,0.997
38.094,-0.050,-0.038,-0.995,0.997
38.104,-0.050,-0.038,-0.993,0.995
38.114,-0.050,-0.038,-0.992,0.994
38.124,-0.050,-0.038,-0.992,0.994
38.134,-0.049,-0.038,-0.993,0.995
38.144,-0.049,-0.038,-0.992,0.994
38.154,-0.049,-0.038,-0.993,0.995
38.164,-0.050,-0.039,-0.994,0.996
38.174,-0.048,-0.038,-0.993,0.995
38.184,-0.050,-0.038,-0.995,0.997
38.194,-0.049,-0.039,-0.995,0.997
38.204,-0.050,-0.038,-0.993,0.995
38.214,-0.050,-0.039,-0.990,0.992
38.224,-0.050,-0.038,-0.992,0.994
38.234,-0.050,-0.039,-0.993,0.995
38.244,-0.050,-0.039,-0.993,0.995
38.254,-0.050,-0.039,-0.995,0.997
38.264,-0.052,-0.038,-0.995,0.997
38.274,-0.049,-0.036,-0.992,0.994
38.284,-0.050,-0.039,-0.993,0.995
38.294,-0.050,-0.039,-0.994,0.996
38.304,-0.050,-0.037,-0.992,0.994
38.314,-0.050,-0.038,-0.992,0.994
38.324,-0.049,-0.039,-0.992,0.994
38.334,-0.049,-0.041,-0.995,0.997
38.344,-0.050,-0.040,-0.993,0.995
38.354,-0.049,-0.039,-0.993,0.995
38.364,-0.048,-0.039,-0.995,0.997
38.374,-0.049,-0.039,-0.993,0.995
38.385,-0.048,-0.039,-0.993,0.995
38.394,-0.048,-0.039,-0.994,0.996
38.404,-0.051,-0.039,-0.994,0.996
38.414,-0.049,-0.039,-0.994,0.996
38.424,-0.049,-0.039,-0.993,0.995
38.434,-0.051,-0.038,-0.993,0.995
38.444,-0.049,-0.038,-0.993,0.995
38.454,-0.049,-0.039,-0.993,0.995
38.464,-0.050,-0.040,-0.993,0.995
38.474,-0.051,-0.040,-0.995,0.997
38.484,-0.050,-0.040,-0.992,0.994
38.494,-0.050,-0.038,-0.994,0.996
38.504,-0.050,-0.038,-0.994,0.996
38.514,-0.049,-0.039,-0.994,0.996
38.524,-0.049,-0.038,-0.994,0.996
38.534,-0.050,-0.037,-0.994,0.996
38.544,-0.049,-0.039,-0.993,0.995
38.554,-0.049,-0.038,-0.991,0.993
38.564,-0.050,-0.038,-0.992,0.994
38.574,-0.049,-0.038,-0.994,0.996
38.584,-0.049,-0.040,-0.993,0.995
38.594,-0.049,-0.040,-0.995,0.997
38.604,-0.049,-0.039,-0.994,0.996
38.614,-0.051,-0.039,-0.991,0.993
38.624,-0.049,-0.038,-0.989,0.991
38.634,-0.049,-0.040,-0.993,0.995
38.644,-0.050,-0.039,-0.993,0.995
38.654,-0.050,-0.038,-0.994,0.996
38.664,-0.050,-0.039,-0.992,0.994
38.674,-0.050,-0.037,-0.992,0.994
38.684,-0.050,-0.038,-0.993,0.995
38.694,-0.050,-0.038,-0.994,0.996
38.704,-0.051,-0.037,-0.994,0.996
38.714,-0.050,-0.039,-0.994,0.996
38.724,-0.050,-0.039,-0.994,0.996
38.734,-0.051,-0.039,-0.996,0.998
38.743,-0.049,-0.038,-0.992,0.994
38.754,-0.050,-0.040,-0.994,0.996
38.763,-0.049,-0.039,-0.993,0.995
38.773,-0.049,-0.038,-0.993,0.995
38.783,-0.048,-0.039,-0.993,0.995
38.793,-0.049,-0.038,-0.993,0.994
38.803,-0.049,-0.038,-0.992,0.994
38.813,-0.050,-0.038,-0.993,0.995
38.823,-0.050,-0.038,-0.994,0.996
38.833,-0.049,-0.039,-0.993,0.995
38.843,-0.050,-0.038,-0.993,0.995
38.853,-0.049,-0.039,-0.994,0.996
38.863,-0.050,-0.039,-0.993,0.995
38.873,-0.050,-0.038,-0.996,0.998
38.883,-0.051,-0.037,-0.994,0.996
38.893,-0.051,-0.037,-0.992,0.994
38.903,-0.050,-0.037,-0.992,0.994
38.913,-0.049,-0.037,-0.991,0.993
38.923,-0.050,-0.039,-0.992,0.994
38.933,-0.050,-0.038,-0.993,0.995
38.943,-0.049,-0.038,-0.995,0.997
38.953,-0.051,-0.039,-0.996,0.998
38.963,-0.050,-0.039,-0.995,0.997
38.973,-0.049,-0.038,-0.994,0.996
38.983,-0.049,-0.038,-0.994,0.996
38.993,-0.049,-0.039,-0.993,0.994
39.003,-0.049,-0.040,-0.992,0.994
39.013,-0.050,-0.039,-0.991,0.993
39.023,-0.049,-0.038,-0.995,0.997
39.033,-0.049,-0.039,-0.994,0.996
39.043,-0.049,-0.037,-0.993,0.995
39.053,-0.050,-0.038,-0.994,0.996
39.063,-0.049,-0.038,-0.993,0.995
39.073,-0.049,-0.038,-0.992,0.993
39.083,-0.049,-0.039,-0.993,0.995
39.093,-0.049,-0.038,-0.991,0.993
39.103,-0.050,-0.039,-0.994,0.996
39.113,-0.050,-0.039,-0.993,0.995
39.123,-0.050,-0.038,-0.994,0.996
39.133,-0.050,-0.038,-0.994,0.996
39.143,-0.050,-0.039,-0.992,0.994
39.153,-0.050,-0.039,-0.992,0.994
39.163,-0.049,-0.038,-0.993,0.995
39.173,-0.049,-0.039,-0.994,0.996
39.183,-0.050,-0.038,-0.995,0.997
39.193,-0.049,-0.039,-0.993,0.995
39.203,-0.048,-0.039,-0.993,0.995
39.213,-0.049,-0.038,-0.993,0.995
39.223,-0.050,-0.038,-0.993,0.995
39.233,-0.050,-0.038,-0.992,0.994
39.243,-0.051,-0.039,-0.991,0.994
39.253,-0.049,-0.039,-0.994,0.996
39.263,-0.051,-0.038,-0.995,0.997
39.273,-0.050,-0.037,-0.994,0.996
39.283,-0.048,-0.038,-0.993,0.995
39.293,-0.050,-0.038,-0.992,0.994
39.303,-0.049,-0.039,-0.992,0.994
39.313,-0.049,-0.039,-0.992,0.994
39.323,-0.050,-0.040,-0.992,0.994
39.333,-0.050,-0.039,-0.993,0.995
39.343,-0.050,-0.040,-0.992,0.994
39.353,-0.050,-0.039,-0.994,0.996
39.363,-0.052,-0.039,-0.995,0.997
39.373,-0.052,-0.038,-0.995,0.997
39.383,-0.051,-0.038,-0.993,0.995
39.393,-0.049,-0.038,-0.992,0.994
39.403,-0.050,-0.038,-0.995,0.997
39.413,-0.050,-0.038,-0.994,0.996
39.422,-0.050,-0.039,-0.992,0.994
39.433,-0.048,-0.039,-0.993,0.995
39.442,-0.048,-0.038,-0.994,0.996
39.452,-0.047,-0.039,-0.993,0.995
39.463,-0.048,-0.037,-0.992,0.994
39.472,-0.047,-0.038,-0.993,0.995
39.482,-0.048,-0.040,-0.993,0.994
39.492,-0.050,-0.039,-0.993,0.995
39.503,-0.049,-0.039,-0.993,0.995
39.512,-0.050,-0.038,-0.993,0.995
39.522,-0.051,-0.038,-0.992,0.994
39.532,-0.051,-0.037,-0.993,0.995
39.542,-0.051,-0.038,-0.994,0.996
39.552,-0.051,-0.037,-0.993,0.995
39.562,-0.052,-0.037,-0.991,0.994
39.572,-0.051,-0.039,-0.993,0.995
39.582,-0.051,-0.041,-0.994,0.996
39.592,-0.051,-0.039,-0.992,0.994
39.602,-0.050,-0.040,-0.994,0.996
39.612,-0.050,-0.041,-0.995,0.997
39.622,-0.050,-0.039,-0.994,0.996
39.632,-0.048,-0.038,-0.995,0.997
39.642,-0.048,-0.038,-0.991,0.993
39.652,-0.047,-0.036,-0.993,0.995
39.662,-0.047,-0.038,-0.993,0.995
39.672,-0.048,-0.037,-0.994,0.996
39.682,-0.047,-0.038,-0.994,0.996
39.692,-0.048,-0.038,-0.995,0.997
39.702,-0.049,-0.038,-0.993,0.995
39.712,-0.048,-0.040,-0.994,0.996
39.722,-0.050,-0.041,-0.991,0.993
39.732,-0.051,-0.039,-0.994,0.996
39.742,-0.051,-0.040,-0.991,0.993
39.752,-0.052,-0.038,-0.992,0.994
39.762,-0.051,-0.038,-0.993,0.995
39.772,-0.049,-0.037,-0.993,0.994
39.782,-0.051,-0.037,-0.992,0.994
39.792,-0.050,-0.038,-0.995,0.997
39.802,-0.051,-0.038,-0.994,0.996
39.812,-0.051,-0.038,-0.993,0.996
39.822,-0.051,-0.040,-0.993,0.996
39.832,-0.049,-0.039,-0.994,0.996
39.842,-0.050,-0.039,-0.994,0.996
39.852,-0.049,-0.039,-0.993,0.995
39.862,-0.047,-0.037,-0.993,0.995
39.872,-0.049,-0.038,-0.995,0.997
39.882,-0.048,-0.038,-0.993,0.995
39.892,-0.050,-0.038,-0.994,0.996
39.902,-0.047,-0.039,-0.994,0.996
39.912,-0.049,-0.039,-0.994,0.996
39.922,-0.048,-0.038,-0.993,0.994
39.932,-0.050,-0.038,-0.992,0.994
39.942,-0.050,-0.040,-0.993,0.995
39.952,-0.050,-0.038,-0.994,0.996
39.962,-0.050,-0.039,-0.994,0.996
39.972,-0.051,-0.039,-0.995,0.997
39.982,-0.051,-0.038,-0.996,0.998
39.992,-0.050,-0.039,-0.995,0.997
40.002,-0.051,-0.037,-0.993,0.995
40.012,-0.051,-0.038,-0.993,0.995
40.022,-0.049,-0.038,-0.994,0.996
40.032,-0.049,-0.038,-0.993,0.995
40.042,-0.049,-0.039,-0.992,0.994
40.052,-0.050,-0.037,-0.994,0.996
40.062,-0.050,-0.038,-0.993,0.995
40.072,-0.048,-0.039,-0.992,0.994
40.082,-0.050,-0.038,-0.993,0.995
40.092,-0.049,-0.038,-0.995,0.997
40.102,-0.050,-0.038,-0.995,0.997
40.112,-0.049,-0.038,-0.993,0.995
40.122,-0.049,-0.039,-0.994,0.996
40.132,-0.049,-0.037,-0.994,0.996
40.142,-0.049,-0.037,-0.993,0.995
40.152,-0.050,-0.038,-0.994,0.996
40.161,-0.051,-0.038,-0.994,0.996
40.171,-0.049,-0.039,-0.993,0.995
40.181,-0.048,-0.039,-0.993,0.995
40.191,-0.049,-0.037,-0.993,0.995
40.201,-0.050,-0.039,-0.991,0.993
40.211,-0.050,-0.039,-0.994,0.996
40.221,-0.049,-0.038,-0.994,0.996
40.231,-0.051,-0.039,-0.994,0.996
40.241,-0.051,-0.040,-0.996,0.998
40.251,-0.051,-0.039,-0.990,0.992
40.261,-0.052,-0.038,-0.992,0.994
40.271,-0.050,-0.038,-0.997,0.999
40.281,-0.046,-0.038,-0.996,0.998
40.291,-0.049,-0.035,-0.983,0.985
40.301,-0.050,-0.039,-0.994,0.996
40.311,-0.047,-0.038,-0.995,0.997
40.321,-0.046,-0.040,-1.003,1.005
40.331,-0.048,-0.040,-0.990,0.992
40.341,-0.050,-0.041,-0.993,0.995
40.351,-0.051,-0.040,-0.991,0.993
40.361,-0.046,-0.039,-0.992,0.994
40.371,-0.049,-0.038,-0.993,0.995
40.381,-0.051,-0.038,-0.999,1.001
40.391,-0.050,-0.036,-0.994,0.995
40.401,-0.050,-0.036,-0.993,0.995
40.411,-0.051,-0.038,-0.993,0.995
40.421,-0.050,-0.038,-0.990,0.992
40.431,-0.050,-0.038,-0.993,0.996
40.441,-0.050,-0.040,-0.995,0.997
40.451,-0.051,-0.040,-0.995,0.998
40.461,-0.051,-0.042,-0.992,0.994
40.471,-0.050,-0.039,-0.990,0.992
40.481,-0.048,-0.038,-0.995,0.997
40.491,-0.050,-0.038,-0.995,0.997
40.501,-0.049,-0.037,-0.995,0.997
40.511,-0.048,-0.037,-0.995,0.997
40.521,-0.049,-0.036,-0.994,0.996
40.531,-0.048,-0.036,-0.990,0.992
40.541,-0.048,-0.038,-0.991,0.993
40.551,-0.047,-0.040,-0.993,0.995
40.561,-0.048,-0.042,-0.997,0.999
40.571,-0.047,-0.041,-0.996,0.998
40.581,-0.049,-0.041,-0.993,0.995
40.591,-0.048,-0.040,-0.991,0.993
40.601,-0.049,-0.038,-0.990,0.992
40.611,-0.051,-0.038,-0.993,0.995
40.621,-0.051,-0.038,-0.993,0.995
40.630,-0.052,-0.037,-0.995,0.997
40.641,-0.053,-0.037,-0.995,0.997
40.650,-0.053,-0.038,-0.993,0.995
40.660,-0.053,-0.039,-0.993,0.995
40.670,-0.052,-0.039,-0.993,0.996
40.680,-0.052,-0.039,-0.995,0.997
40.690,-0.052,-0.040,-0.993,0.995
40.700,-0.049,-0.038,-0.994,0.996
40.710,-0.049,-0.038,-0.993,0.995
40.720,-0.048,-0.038,-0.993,0.995
40.730,-0.048,-0.038,-0.991,0.993
40.740,-0.046,-0.038,-0.991,0.993
40.750,-0.046,-0.038,-0.996,0.998
40.760,-0.046,-0.038,-0.996,0.998
40.770,-0.047,-0.038,-0.994,0.996
40.780,-0.048,-0.037,-0.994,0.995
40.790,-0.045,-0.037,-0.992,0.994
40.800,-0.047,-0.039,-0.993,0.995
40.810,-0.047,-0.039,-0.992,0.994
40.820,-0.050,-0.038,-0.992,0.994
40.830,-0.051,-0.039,-0.994,0.996
40.840,-0.053,-0.039,-0.992,0.994
40.850,-0.055,-0.039,-0.987,0.990
40.860,-0.054,-0.039,-0.995,0.998
40.870,-0.055,-0.039,-0.993,0.995
40.880,-0.054,-0.038,-0.993,0.995
40.890,-0.054,-0.036,-0.990,0.992
40.900,-0.052,-0.037,-0.996,0.998
40.910,-0.050,-0.037,-0.994,0.996
40.920,-0.048,-0.036,-0.995,0.997
40.930,-0.049,-0.039,-0.991,0.993
40.940,-0.047,-0.041,-0.996,0.998
40.950,-0.047,-0.040,-0.995,0.997
40.960,-0.045,-0.039,-0.997,0.999
40.970,-0.044,-0.038,-0.993,0.994
40.979,-0.044,-0.039,-0.993,0.994
40.989,-0.046,-0.040,-0.992,0.994
40.999,-0.047,-0.038,-0.991,0.993
41.009,-0.047,-0.037,-0.991,0.993
41.019,-0.049,-0.037,-0.998,1.000
41.029,-0.050,-0.038,-0.994,0.996
41.039,-0.051,-0.038,-0.995,0.997
41.049,-0.053,-0.039,-0.991,0.994
41.059,-0.054,-0.039,-0.991,0.993
41.069,-0.055,-0.039,-0.992,0.994
41.079,-0.055,-0.039,-0.994,0.996
41.089,-0.054,-0.039,-0.994,0.996
41.099,-0.053,-0.038,-0.994,0.996
