% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.843901 MHz to 16.15242 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 11:51:47 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
3.57693954e+04, -4.1943e+01, -1.6290e+02
3.49634547e+04, -4.1705e+01, -1.6508e+02
3.41756732e+04, -4.1645e+01, -1.5654e+02
3.34056416e+04, -4.1303e+01, -1.6170e+02
3.26529601e+04, -4.1332e+01, -1.5960e+02
3.19172376e+04, -4.0808e+01, -1.6042e+02
3.11980922e+04, -4.0353e+01, -1.6183e+02
3.04951502e+04, -3.9888e+01, -1.5580e+02
2.98080466e+04, -3.9479e+01, -1.6074e+02
2.91364245e+04, -3.9014e+01, -1.5780e+02
2.84799351e+04, -3.9038e+01, -1.5799e+02
2.78382374e+04, -3.8569e+01, -1.5863e+02
2.72109982e+04, -3.8647e+01, -1.5546e+02
2.65978917e+04, -3.7869e+01, -1.5615e+02
2.59985995e+04, -3.7500e+01, -1.5689e+02
2.54128102e+04, -3.7157e+01, -1.5619e+02
2.48402197e+04, -3.6810e+01, -1.5761e+02
2.42805306e+04, -3.6460e+01, -1.5369e+02
2.37334521e+04, -3.6068e+01, -1.5385e+02
2.31987002e+04, -3.5672e+01, -1.5395e+02
2.26759970e+04, -3.5274e+01, -1.5275e+02
2.21650712e+04, -3.5076e+01, -1.5092e+02
2.16656574e+04, -3.4419e+01, -1.5248e+02
2.11774961e+04, -3.4192e+01, -1.5304e+02
2.07003338e+04, -3.3885e+01, -1.5124e+02
2.02339228e+04, -3.3705e+01, -1.5170e+02
1.97780208e+04, -3.3367e+01, -1.4742e+02
1.93323909e+04, -3.2880e+01, -1.4928e+02
1.88968018e+04, -3.2527e+01, -1.4864e+02
1.84710272e+04, -3.1896e+01, -1.4758e+02
1.80548459e+04, -3.2010e+01, -1.4525e+02
1.76480419e+04, -3.1376e+01, -1.4616e+02
1.72504038e+04, -3.1446e+01, -1.4564e+02
1.68617252e+04, -3.0793e+01, -1.4521e+02
1.64818040e+04, -3.0466e+01, -1.4412e+02
1.61104431e+04, -3.0453e+01, -1.4402e+02
1.57474495e+04, -3.0115e+01, -1.4358e+02
1.53926348e+04, -2.9466e+01, -1.4223e+02
1.50458145e+04, -2.9161e+01, -1.4128e+02
1.47068087e+04, -2.8706e+01, -1.4156e+02
1.43754412e+04, -2.8617e+01, -1.4049e+02
1.40515400e+04, -2.8377e+01, -1.4015e+02
1.37349367e+04, -2.7987e+01, -1.3786e+02
1.34254670e+04, -2.7486e+01, -1.3746e+02
1.31229702e+04, -2.7456e+01, -1.3662e+02
1.28272891e+04, -2.7152e+01, -1.3702e+02
1.25382701e+04, -2.6802e+01, -1.3606e+02
1.22557632e+04, -2.6241e+01, -1.3505e+02
1.19796216e+04, -2.6170e+01, -1.3409e+02
1.17097019e+04, -2.5769e+01, -1.3246e+02
1.14458639e+04, -2.5475e+01, -1.3290e+02
1.11879707e+04, -2.5072e+01, -1.3186e+02
1.09358881e+04, -2.4646e+01, -1.3027e+02
1.06894854e+04, -2.4464e+01, -1.3083e+02
1.04486345e+04, -2.4280e+01, -1.2960e+02
1.02132104e+04, -2.4024e+01, -1.2863e+02
9.98309070e+03, -2.3552e+01, -1.2768e+02
9.75815599e+03, -2.3175e+01, -1.2676e+02
9.53828942e+03, -2.2970e+01, -1.2656e+02
9.32337678e+03, -2.2671e+01, -1.2597e+02
9.11330647e+03, -2.2593e+01, -1.2382e+02
8.90796937e+03, -2.2220e+01, -1.2433e+02
8.70725883e+03, -2.1952e+01, -1.2292e+02
8.51107062e+03, -2.1572e+01, -1.2223e+02
8.31930284e+03, -2.1359e+01, -1.2099e+02
8.13185588e+03, -2.1183e+01, -1.2017e+02
7.94863240e+03, -2.0838e+01, -1.2034e+02
7.76953724e+03, -2.0578e+01, -1.1879e+02
7.59447737e+03, -2.0332e+01, -1.1796e+02
7.42336187e+03, -2.0021e+01, -1.1785e+02
7.25610187e+03, -1.9810e+01, -1.1673e+02
7.09261050e+03, -1.9546e+01, -1.1535e+02
6.93280285e+03, -1.9322e+01, -1.1469e+02
6.77659592e+03, -1.8958e+01, -1.1436e+02
6.62390858e+03, -1.8770e+01, -1.1320e+02
6.47466152e+03, -1.8544e+01, -1.1220e+02
6.32877723e+03, -1.8261e+01, -1.1183e+02
6.18617994e+03, -1.8007e+01, -1.1089e+02
6.04679560e+03, -1.7819e+01, -1.1026e+02
5.91055180e+03, -1.7581e+01, -1.0944e+02
5.77737779e+03, -1.7366e+01, -1.0844e+02
5.64720440e+03, -1.7076e+01, -1.0820e+02
5.51996401e+03, -1.6832e+01, -1.0688e+02
5.39559056e+03, -1.6607e+01, -1.0610e+02
5.27401943e+03, -1.6385e+01, -1.0555e+02
5.15518750e+03, -1.6175e+01, -1.0472e+02
5.03903303e+03, -1.5886e+01, -1.0399e+02
4.92549570e+03, -1.5639e+01, -1.0337e+02
4.81451655e+03, -1.5410e+01, -1.0221e+02
4.70603794e+03, -1.5228e+01, -1.0184e+02
4.60000351e+03, -1.4972e+01, -1.0117e+02
4.49635821e+03, -1.4832e+01, -1.0029e+02
4.39504820e+03, -1.4560e+01, -9.9266e+01
4.29602087e+03, -1.4320e+01, -9.8574e+01
4.19922477e+03, -1.4131e+01, -9.7720e+01
4.10460965e+03, -1.3933e+01, -9.6841e+01
4.01212635e+03, -1.3733e+01, -9.6068e+01
3.92172684e+03, -1.3529e+01, -9.5202e+01
3.83336418e+03, -1.3286e+01, -9.4869e+01
3.74699247e+03, -1.3088e+01, -9.4060e+01
3.66256684e+03, -1.2938e+01, -9.3244e+01
3.58004346e+03, -1.2665e+01, -9.2979e+01
3.49937946e+03, -1.2484e+01, -9.1748e+01
3.42053295e+03, -1.2316e+01, -9.0814e+01
3.34346297e+03, -1.2135e+01, -9.0439e+01
3.26812950e+03, -1.1904e+01, -8.9645e+01
