% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 15.08001 MHz to 165.7404 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 12:13:14 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
3.45773302e+04, -2.3770e+01, -1.3494e+02
3.38132573e+04, -2.3493e+01, -1.3464e+02
3.30660684e+04, -2.3071e+01, -1.3337e+02
3.23353906e+04, -2.2873e+01, -1.3238e+02
3.16208589e+04, -2.2502e+01, -1.3207e+02
3.09221166e+04, -2.2217e+01, -1.3123e+02
3.02388147e+04, -2.1911e+01, -1.3033e+02
2.95706121e+04, -2.1558e+01, -1.2969e+02
2.89171752e+04, -2.1335e+01, -1.2875e+02
2.82781775e+04, -2.0971e+01, -1.2810e+02
2.76533002e+04, -2.0628e+01, -1.2727e+02
2.70422310e+04, -2.0431e+01, -1.2627e+02
2.64446650e+04, -2.0101e+01, -1.2582e+02
2.58603037e+04, -1.9839e+01, -1.2445e+02
2.52888553e+04, -1.9561e+01, -1.2374e+02
2.47300345e+04, -1.9192e+01, -1.2336e+02
2.41835623e+04, -1.8993e+01, -1.2234e+02
2.36491657e+04, -1.8712e+01, -1.2171e+02
2.31265780e+04, -1.8469e+01, -1.2064e+02
2.26155382e+04, -1.8150e+01, -1.1971e+02
2.21157910e+04, -1.7861e+01, -1.1915e+02
2.16270871e+04, -1.7615e+01, -1.1821e+02
2.11491823e+04, -1.7316e+01, -1.1723e+02
2.06818380e+04, -1.7105e+01, -1.1655e+02
2.02248208e+04, -1.6860e+01, -1.1557e+02
1.97779026e+04, -1.6611e+01, -1.1465e+02
1.93408601e+04, -1.6321e+01, -1.1392e+02
1.89134752e+04, -1.6060e+01, -1.1327e+02
1.84955345e+04, -1.5774e+01, -1.1259e+02
1.80868292e+04, -1.5550e+01, -1.1125e+02
1.76871553e+04, -1.5324e+01, -1.1053e+02
1.72963131e+04, -1.5046e+01, -1.0981e+02
1.69141076e+04, -1.4850e+01, -1.0900e+02
1.65403479e+04, -1.4616e+01, -1.0788e+02
1.61748474e+04, -1.4337e+01, -1.0732e+02
1.58174235e+04, -1.4075e+01, -1.0635e+02
1.54678978e+04, -1.3908e+01, -1.0545e+02
1.51260957e+04, -1.3666e+01, -1.0451e+02
1.47918467e+04, -1.3411e+01, -1.0393e+02
1.44649836e+04, -1.3142e+01, -1.0275e+02
1.41453435e+04, -1.2993e+01, -1.0225e+02
1.38327666e+04, -1.2775e+01, -1.0133e+02
1.35270969e+04, -1.2532e+01, -1.0038e+02
1.32281817e+04, -1.2324e+01, -9.9661e+01
1.29358718e+04, -1.2115e+01, -9.8617e+01
1.26500212e+04, -1.1952e+01, -9.7812e+01
1.23704872e+04, -1.1731e+01, -9.6981e+01
1.20971302e+04, -1.1487e+01, -9.6058e+01
1.18298137e+04, -1.1306e+01, -9.5384e+01
1.15684043e+04, -1.1091e+01, -9.4570e+01
1.13127713e+04, -1.0910e+01, -9.3545e+01
1.10627872e+04, -1.0691e+01, -9.3009e+01
1.08183271e+04, -1.0516e+01, -9.1883e+01
1.05792690e+04, -1.0338e+01, -9.1093e+01
1.03454935e+04, -1.0149e+01, -9.0393e+01
1.01168838e+04, -9.9487e+00, -8.9607e+01
9.89332587e+03, -9.7654e+00, -8.8620e+01
9.67470798e+03, -9.5562e+00, -8.7785e+01
9.46092100e+03, -9.3763e+00, -8.7006e+01
9.25185818e+03, -9.1835e+00, -8.5978e+01
9.04741514e+03, -8.9959e+00, -8.5116e+01
8.84748977e+03, -8.8168e+00, -8.4434e+01
8.65198226e+03, -8.6268e+00, -8.3634e+01
8.46079497e+03, -8.4741e+00, -8.2696e+01
8.27383245e+03, -8.2938e+00, -8.2056e+01
8.09100134e+03, -8.1272e+00, -8.1098e+01
