% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Output 1), DC coupling, 1 x probe attenuation
% Time span 850.0 us, time offset -5.260 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 9.000 000 000 kHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (on) - Sine, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-10-24 T 12:54:44 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Output 1) (V)
4.834656000000e-03, 2.467025e-01, -4.808867e-02
4.835520000000e-03, 2.296043e-01, -7.243833e-02
4.836384000000e-03, 2.125061e-01, -9.648266e-02
4.837248000000e-03, 1.954079e-01, -1.202980e-01
4.838112000000e-03, 1.795310e-01, -1.438080e-01
4.838976000000e-03, 1.624328e-01, -1.670127e-01
4.839840000000e-03, 1.441133e-01, -1.898357e-01
4.840704000000e-03, 1.270152e-01, -2.122008e-01
4.841568000000e-03, 1.062531e-01, -2.340315e-01
4.842432000000e-03, 9.037616e-02, -2.554043e-01
4.843296000000e-03, 6.961407e-02, -2.760137e-01
4.844160000000e-03, 5.251588e-02, -2.960125e-01
4.845024000000e-03, 3.419639e-02, -3.154006e-01
4.845888000000e-03, 1.343429e-02, -3.339491e-01
4.846752000000e-03, -6.106498e-03, -3.517343e-01
4.847616000000e-03, -2.564729e-02, -3.686035e-01
4.848480000000e-03, -4.396678e-02, -3.847093e-01
4.849344000000e-03, -6.228628e-02, -3.998229e-01
4.850208000000e-03, -7.938447e-02, -4.140205e-01
4.851072000000e-03, -9.648266e-02, -4.271495e-01
4.851936000000e-03, -1.160235e-01, -4.393625e-01
4.852800000000e-03, -1.343429e-01, -4.504305e-01
4.853664000000e-03, -1.502198e-01, -4.605063e-01
4.854528000000e-03, -1.685393e-01, -4.694370e-01
4.855392000000e-03, -1.856375e-01, -4.772991e-01
4.856256000000e-03, -2.002931e-01, -4.839399e-01
4.857120000000e-03, -2.149487e-01, -4.894358e-01
4.857984000000e-03, -2.296043e-01, -4.938630e-01
4.858848000000e-03, -2.442599e-01, -4.970689e-01
4.859712000000e-03, -2.576942e-01, -4.990535e-01
4.860576000000e-03, -2.711285e-01, -4.998932e-01
4.861440000000e-03, -2.833415e-01, -4.995115e-01
4.862304000000e-03, -2.943332e-01, -4.979085e-01
4.863168000000e-03, -3.053249e-01, -4.950843e-01
4.864032000000e-03, -3.150953e-01, -4.911914e-01
4.864896000000e-03, -3.236444e-01, -4.860772e-01
4.865760000000e-03, -3.321935e-01, -4.797417e-01
4.866624000000e-03, -3.407426e-01, -4.723376e-01
4.867488000000e-03, -3.456278e-01, -4.637885e-01
4.868352000000e-03, -3.529556e-01, -4.540944e-01
4.869216000000e-03, -3.578408e-01, -4.434081e-01
4.870080000000e-03, -3.615047e-01, -4.315767e-01
4.870944000000e-03, -3.627260e-01, -4.187531e-01
4.871808000000e-03, -3.663899e-01, -4.048608e-01
4.872672000000e-03, -3.663899e-01, -3.901289e-01
4.873536000000e-03, -3.663899e-01, -3.744046e-01
4.874400000000e-03, -3.663899e-01, -3.577644e-01
4.875264000000e-03, -3.651686e-01, -3.402846e-01
4.876128000000e-03, -3.627260e-01, -3.219651e-01
4.876992000000e-03, -3.590621e-01, -3.029586e-01
4.877856000000e-03, -3.553982e-01, -2.831125e-01
4.878720000000e-03, -3.505130e-01, -2.627321e-01
4.879584000000e-03, -3.431852e-01, -2.416646e-01
4.880448000000e-03, -3.383000e-01, -2.199866e-01
4.881312000000e-03, -3.273083e-01, -1.977742e-01
4.882176000000e-03, -3.212018e-01, -1.751801e-01
4.883040000000e-03, -3.126527e-01, -1.520518e-01
4.883904000000e-03, -3.004397e-01, -1.286181e-01
4.884768000000e-03, -2.894480e-01, -1.048791e-01
4.885632000000e-03, -2.784563e-01, -8.083476e-02
4.886496000000e-03, -2.662433e-01, -5.671410e-02
4.887360000000e-03, -2.528090e-01, -3.236444e-02
4.888224000000e-03, -2.369321e-01, -8.014778e-03
4.889088000000e-03, -2.259404e-01, 1.641121e-02
4.889952000000e-03, -2.088422e-01, 4.076087e-02
4.890816000000e-03, -1.929653e-01, 6.511053e-02
4.891680000000e-03, -1.770884e-01, 8.923120e-02
4.892544000000e-03, -1.599902e-01, 1.131992e-01
4.893408000000e-03, -1.441133e-01, 1.368619e-01
4.894272000000e-03, -1.282364e-01, 1.600666e-01
4.895136000000e-03, -1.086957e-01, 1.830423e-01
4.896000000000e-03, -9.159746e-02, 2.054836e-01
4.896864000000e-03, -7.449927e-02, 2.275434e-01
4.897728000000e-03, -5.617978e-02, 2.490688e-01
4.898592000000e-03, -3.541769e-02, 2.699072e-01
4.899456000000e-03, -1.831949e-02, 2.901350e-01
4.900320000000e-03, 1.221300e-03, 3.096758e-01
4.901184000000e-03, 2.076209e-02, 3.284532e-01
4.902048000000e-03, 4.030288e-02, 3.464674e-01
4.902912000000e-03, 5.862238e-02, 3.636419e-01
4.903776000000e-03, 7.694187e-02, 3.799005e-01
4.904640000000e-03, 9.648266e-02, 3.953957e-01
4.905504000000e-03, 1.148022e-01, 4.098987e-01
4.906368000000e-03, 1.319003e-01, 4.233329e-01
4.907232000000e-03, 1.514411e-01, 4.358513e-01
4.908096000000e-03, 1.685393e-01, 4.472246e-01
4.908960000000e-03, 1.856375e-01, 4.576057e-01
4.909824000000e-03, 2.015144e-01, 4.668417e-01
4.910688000000e-03, 2.198339e-01, 4.750855e-01
4.911552000000e-03, 2.357108e-01, 4.820317e-01
4.912416000000e-03, 2.503664e-01, 4.879092e-01
4.913280000000e-03, 2.650220e-01, 4.927180e-01
4.914144000000e-03, 2.784563e-01, 4.962293e-01
4.915008000000e-03, 2.931119e-01, 4.985955e-01
4.915872000000e-03, 3.065462e-01, 4.997405e-01
4.916736000000e-03, 3.187592e-01, 4.996642e-01
4.917600000000e-03, 3.309722e-01, 4.985192e-01
4.918464000000e-03, 3.419639e-01, 4.960003e-01
4.919328000000e-03, 3.517343e-01, 4.924127e-01
4.920192000000e-03, 3.602834e-01, 4.877565e-01
4.921056000000e-03, 3.688325e-01, 4.817263e-01
4.921920000000e-03, 3.786029e-01, 4.746275e-01
4.922784000000e-03, 3.834880e-01, 4.664601e-01
4.923648000000e-03, 3.883732e-01, 4.571477e-01
4.924512000000e-03, 3.944797e-01, 4.466903e-01
4.925376000000e-03, 3.981436e-01, 4.352406e-01
4.926240000000e-03, 4.030288e-01, 4.227223e-01
4.927104000000e-03, 4.054714e-01, 4.091353e-01
4.927968000000e-03, 4.054714e-01, 3.946324e-01
4.928832000000e-03, 4.079140e-01, 3.792135e-01
4.929696000000e-03, 4.066927e-01, 3.628023e-01
4.930560000000e-03, 4.042501e-01, 3.456278e-01
4.931424000000e-03, 4.030288e-01, 3.276136e-01
4.932288000000e-03, 3.993649e-01, 3.087598e-01
4.933152000000e-03, 3.957010e-01, 2.892190e-01
4.934016000000e-03, 3.908158e-01, 2.689149e-01
4.934880000000e-03, 3.847093e-01, 2.480001e-01
4.935744000000e-03, 3.786029e-01, 2.265511e-01
4.936608000000e-03, 3.724964e-01, 2.045677e-01
4.937472000000e-03, 3.615047e-01, 1.819736e-01
4.938336000000e-03, 3.541769e-01, 1.589979e-01
4.939200000000e-03, 3.431852e-01, 1.356406e-01
4.940064000000e-03, 3.321935e-01, 1.119779e-01
4.940928000000e-03, 3.212018e-01, 8.808623e-02
4.941792000000e-03, 3.077675e-01, 6.396556e-02
4.942656000000e-03, 2.955545e-01, 3.969223e-02
4.943520000000e-03, 2.821202e-01, 1.534258e-02
4.944384000000e-03, 2.674646e-01, -9.083415e-03
4.945248000000e-03, 2.528090e-01, -3.350941e-02
4.946112000000e-03, 2.393747e-01, -5.785906e-02
4.946976000000e-03, 2.222765e-01, -8.205606e-02
4.947840000000e-03, 2.051783e-01, -1.060241e-01
4.948704000000e-03, 1.880801e-01, -1.297631e-01
4.949568000000e-03, 1.709819e-01, -1.531204e-01
4.950432000000e-03, 1.551050e-01, -1.761725e-01
4.951296000000e-03, 1.355642e-01, -1.988428e-01
4.952160000000e-03, 1.172448e-01, -2.209789e-01
4.953024000000e-03, 9.892526e-02, -2.425806e-01
4.953888000000e-03, 7.938447e-02, -2.637244e-01
4.954752000000e-03, 6.228628e-02, -2.841048e-01
4.955616000000e-03, 4.274548e-02, -3.038746e-01
4.956480000000e-03, 2.442599e-02, -3.228811e-01
4.957344000000e-03, 6.106498e-03, -3.411242e-01
4.958208000000e-03, -1.343429e-02, -3.586041e-01
4.959072000000e-03, -3.175379e-02, -3.751679e-01
4.959936000000e-03, -5.007328e-02, -3.908158e-01
4.960800000000e-03, -6.961407e-02, -4.056241e-01
4.961664000000e-03, -8.671227e-02, -4.193637e-01
4.962528000000e-03, -1.062531e-01, -4.321874e-01
4.963392000000e-03, -1.245726e-01, -4.439424e-01
4.964256000000e-03, -1.416707e-01, -4.545524e-01
4.965120000000e-03, -1.575476e-01, -4.642465e-01
4.965984000000e-03, -1.758671e-01, -4.727192e-01
4.966848000000e-03, -1.893014e-01, -4.800470e-01
4.967712000000e-03, -2.051783e-01, -4.863062e-01
4.968576000000e-03, -2.210552e-01, -4.913441e-01
4.969440000000e-03, -2.344895e-01, -4.952370e-01
4.970304000000e-03, -2.479238e-01, -4.979849e-01
4.971168000000e-03, -2.625794e-01, -4.995115e-01
4.972032000000e-03, -2.747924e-01, -4.998168e-01
4.972896000000e-03, -2.857841e-01, -4.989772e-01
4.973760000000e-03, -2.979971e-01, -4.969162e-01
4.974624000000e-03, -3.089888e-01, -4.936340e-01
4.975488000000e-03, -3.175379e-01, -4.892831e-01
4.976352000000e-03, -3.273083e-01, -4.837109e-01
4.977216000000e-03, -3.358574e-01, -4.769175e-01
4.978080000000e-03, -3.407426e-01, -4.690553e-01
