	mass_A
t	x
2.939167E1	1.507875E-1
2.939667E1	1.503554E-1
2.940000E1	1.499533E-1
2.940500E1	1.495983E-1
2.940833E1	1.491441E-1
2.941333E1	1.473166E-1
2.943000E1	1.472057E-1
2.943333E1	1.468079E-1
2.943833E1	1.464395E-1
2.944167E1	1.460790E-1
2.944667E1	1.457196E-1
2.945000E1	1.453421E-1
2.945500E1	1.449431E-1
2.945833E1	1.441788E-1
2.946333E1	1.438611E-1
2.946667E1	1.434107E-1
2.947167E1	1.427300E-1
2.947500E1	1.422352E-1
2.948000E1	1.403852E-1
2.949167E1	1.392483E-1
2.950000E1	1.387287E-1
2.950500E1	1.383883E-1
2.950833E1	1.377879E-1
2.951333E1	1.372439E-1
2.951667E1	1.368531E-1
2.952167E1	1.361825E-1
2.952500E1	1.354224E-1
2.953000E1	1.346924E-1
2.953333E1	1.337885E-1
2.953833E1	1.330184E-1
2.954167E1	1.323610E-1
2.954667E1	1.318653E-1
2.955000E1	1.303156E-1
2.955833E1	1.296254E-1
2.956333E1	1.287880E-1
2.956667E1	1.280789E-1
2.957167E1	1.265098E-1
2.958000E1	1.254363E-1
2.958333E1	1.253846E-1
2.958833E1	1.242217E-1
2.959167E1	1.245812E-1
2.959667E1	1.234701E-1
2.960000E1	1.223393E-1
2.960500E1	1.214995E-1
2.960833E1	1.199456E-1
2.961667E1	1.192198E-1
2.962167E1	1.184290E-1
2.962500E1	1.173079E-1
2.963000E1	1.164990E-1
2.963333E1	1.153707E-1
2.963833E1	1.146610E-1
2.964167E1	1.135110E-1
2.964667E1	1.122842E-1
2.965000E1	1.115323E-1
2.965500E1	1.104197E-1
2.965833E1	1.095393E-1
2.966333E1	1.085293E-1
2.966667E1	1.073391E-1
2.967167E1	1.054069E-1
2.968000E1	1.042120E-1
2.968333E1	1.034263E-1
2.968833E1	1.023822E-1
2.969167E1	1.014332E-1
2.969667E1	1.003504E-1
2.970000E1	9.959339E-2
2.970500E1	9.844227E-2
2.970833E1	9.735969E-2
2.971333E1	9.609436E-2
2.971667E1	9.535907E-2
2.972167E1	9.422362E-2
2.972500E1	9.321787E-2
2.973000E1	9.263859E-2
2.973333E1	9.044455E-2
2.974167E1	8.778733E-2
2.975000E1	8.687717E-2
2.975500E1	8.582477E-2
2.975833E1	8.460825E-2
2.976333E1	8.350774E-2
2.976667E1	8.229246E-2
2.977167E1	8.119797E-2
2.977500E1	8.001080E-2
2.978000E1	7.881807E-2
2.978333E1	7.737316E-2
2.978833E1	7.619001E-2
2.979167E1	7.506120E-2
2.979667E1	7.346838E-2
2.980000E1	3.929230E-2
2.980833E1	4.236650E-2
2.981333E1	4.159813E-2
2.981667E1	3.045032E-2
2.982167E1	1.632382E-3
2.982667E1	6.505355E-2
2.983000E1	6.364785E-2
2.983500E1	6.206016E-2
2.983833E1	6.042364E-2
2.984333E1	5.915296E-2
2.984667E1	5.800137E-2
2.985167E1	5.684807E-2
2.985500E1	5.579005E-2
2.986000E1	5.159327E-2
2.987167E1	5.043315E-2
2.987667E1	4.912768E-2
2.988000E1	4.785386E-2
2.988500E1	4.652647E-2
2.988833E1	4.388819E-2
2.989667E1	4.268201E-2
2.990167E1	4.111256E-2
2.990500E1	3.984921E-2
2.991000E1	3.847265E-2
2.991333E1	3.714014E-2
2.991833E1	3.570071E-2
2.992167E1	3.441653E-2
2.992667E1	3.145421E-2
2.993500E1	3.014989E-2
2.993833E1	2.881689E-2
2.994333E1	2.712398E-2
2.994667E1	2.562474E-2
2.995167E1	2.407556E-2
2.995500E1	2.276469E-2
2.996000E1	2.108908E-2
2.996333E1	1.968708E-2
2.996833E1	1.813383E-2
2.997167E1	1.673978E-2
2.997667E1	1.522342E-2
2.998000E1	1.380025E-2
2.998500E1	1.230857E-2
2.998833E1	6.642330E-3
3.000500E1	5.047292E-3
3.001000E1	3.715693E-3
3.001333E1	1.829849E-3
3.001833E1	3.523245E-4
3.002167E1	-1.232316E-3
3.002667E1	-2.347212E-3
3.003000E1	-3.888427E-3
3.003500E1	-5.289646E-3
3.003833E1	-6.881187E-3
3.004333E1	-8.402000E-3
3.004667E1	-9.870714E-3
3.005167E1	-1.133476E-2
3.005500E1	-1.280303E-2
3.006000E1	-1.611391E-2
3.006833E1	-1.924450E-2
3.007667E1	-2.059294E-2
3.008000E1	-2.245670E-2
3.008500E1	-2.389389E-2
3.008833E1	-2.544662E-2
3.009333E1	-2.695347E-2
3.009667E1	-2.848903E-2
3.010167E1	-2.985785E-2
3.010500E1	-3.159746E-2
3.011000E1	-3.313537E-2
3.011333E1	-3.471486E-2
3.011833E1	-3.669254E-2
3.012167E1	-3.819615E-2
3.012667E1	-4.145782E-2
3.013500E1	-4.280280E-2
3.013833E1	-4.466232E-2
3.014333E1	-4.607084E-2
3.014667E1	-4.775883E-2
3.015167E1	-4.934713E-2
3.015500E1	-5.103001E-2
3.016000E1	-5.268643E-2
3.016333E1	-5.429370E-2
3.016833E1	-5.590447E-2
3.017167E1	-5.754454E-2
3.017667E1	-5.922190E-2
3.018000E1	-6.063915E-2
3.018500E1	-6.702786E-2
3.020167E1	-6.824517E-2
3.020500E1	-6.983447E-2
3.021000E1	-7.157293E-2
3.021333E1	-7.496323E-2
3.022167E1	-7.638882E-2
3.022667E1	-7.808594E-2
3.023000E1	-7.942070E-2
3.023500E1	-8.101901E-2
3.023833E1	-8.260542E-2
3.024333E1	-8.399077E-2
3.024667E1	-8.586068E-2
3.025167E1	-8.734034E-2
3.025500E1	-8.885719E-2
3.026000E1	-9.042961E-2
3.026333E1	-9.237729E-2
3.026833E1	-9.380599E-2
3.027167E1	-9.531770E-2
3.027667E1	-9.663569E-2
3.028000E1	-9.838939E-2
3.028500E1	-9.940138E-2
3.028833E1	-1.012460E-1
3.029333E1	-1.025166E-1
3.029667E1	-1.042059E-1
3.030167E1	-1.054160E-1
3.030500E1	-1.083712E-1
3.031333E1	-1.113418E-1
3.032167E1	-1.142443E-1
3.033000E1	-1.156324E-1
3.033500E1	-1.172086E-1
3.033833E1	-1.181099E-1
3.034333E1	-1.195990E-1
3.034667E1	-1.211115E-1
3.035167E1	-1.223085E-1
3.035500E1	-1.240456E-1
3.036000E1	-1.254816E-1
3.036333E1	-1.266133E-1
3.036833E1	-1.281512E-1
3.037167E1	-1.390050E-1
3.037667E1	-1.409282E-1
3.038000E1	-1.435478E-1
3.038833E1	-1.469600E-1
3.039667E1	-1.485130E-1
3.040167E1	-1.497170E-1
3.040500E1	-1.512245E-1
3.041000E1	-1.527805E-1
3.041333E1	-1.532521E-1
3.041833E1	-1.547609E-1
3.042167E1	-1.566451E-1
3.042667E1	-1.450297E-1
3.043000E1	-1.593299E-1
3.043500E1	-1.607927E-1
3.043833E1	-1.564818E-1
3.044333E1	-1.591337E-1
3.045167E1	-1.608249E-1
3.046000E1	-1.620686E-1
3.046333E1	-1.635779E-1
3.046833E1	-1.647361E-1
3.047167E1	-1.659130E-1
3.047667E1	-1.670331E-1
3.048167E1	-1.682074E-1
3.048500E1	-1.701053E-1
3.049000E1	-1.715955E-1
3.049333E1	-1.724306E-1
3.049833E1	-1.739480E-1
3.050167E1	-1.759128E-1
3.051000E1	-1.785588E-1
3.051833E1	-1.805417E-1
3.052667E1	-1.820136E-1
3.053167E1	-1.843084E-1
3.054000E1	-1.858555E-1
3.054333E1	-1.870524E-1
3.054833E1	-1.884885E-1
3.055167E1	-1.893359E-1
3.055667E1	-1.904722E-1
3.056000E1	-1.916226E-1
3.056500E1	-1.924359E-1
3.056833E1	-1.935574E-1
3.057333E1	-1.947263E-1
3.057667E1	-1.958833E-1
3.058167E1	-1.970073E-1
3.058500E1	-1.978101E-1
3.059000E1	-1.989480E-1
3.059333E1	-2.000925E-1
3.059833E1	-2.012333E-1
3.060167E1	-2.023174E-1
3.060667E1	-2.033877E-1
3.061000E1	-2.045618E-1
3.061500E1	-2.055223E-1
3.061833E1	-2.063009E-1
3.062333E1	-2.073784E-1
3.062667E1	-2.043325E-1
3.064333E1	-2.177708E-1
3.064833E1	-2.185085E-1
3.065167E1	-2.058169E-1
3.066000E1	-2.080873E-1
3.066500E1	-2.089004E-1
3.066833E1	-2.096365E-1
3.067333E1	-2.104142E-1
3.067667E1	-2.110731E-1
3.068167E1	-2.119555E-1
3.068500E1	-2.126613E-1
3.069000E1	-2.134322E-1
3.069333E1	-2.158110E-1
3.070667E1	-2.165405E-1
3.071000E1	-2.173612E-1
3.071500E1	-2.180290E-1
3.071833E1	-2.193783E-1
3.072667E1	-2.200730E-1
3.073167E1	-2.206896E-1
3.073500E1	-2.215137E-1
3.074000E1	-2.220215E-1
3.074333E1	-2.228278E-1
3.074833E1	-2.233134E-1
3.075167E1	-2.238916E-1
3.075667E1	-2.245812E-1
3.076000E1	-2.250997E-1
3.076500E1	-2.254633E-1
3.076833E1	-2.266073E-1
3.077667E1	-2.273211E-1
3.078167E1	-2.280344E-1
3.078500E1	-2.285213E-1
3.079000E1	-2.289398E-1
3.079333E1	-2.295957E-1
3.079833E1	-2.301286E-1
3.080167E1	-2.304565E-1
3.080667E1	-2.309114E-1
3.081000E1	-2.313331E-1
3.081500E1	-2.318777E-1
3.081833E1	-2.477775E-1
3.083167E1	-2.361310E-1
3.084000E1	-2.362071E-1
3.084333E1	-2.364931E-1
3.084833E1	-2.372023E-1
3.085667E1	-2.376115E-1
3.086000E1	-2.378745E-1
3.086500E1	-2.381718E-1
3.086833E1	-2.384701E-1
3.087333E1	-2.387201E-1
3.087667E1	-2.389505E-1
3.088167E1	-2.392183E-1
3.088500E1	-2.396546E-1
3.089333E1	-2.396089E-1
3.089833E1	-2.396914E-1
3.090667E1	-2.399852E-1
3.091000E1	-2.400814E-1
3.091833E1	-2.404056E-1
3.092333E1	-2.403552E-1
3.092667E1	-2.404483E-1
3.093167E1	-2.404861E-1
3.093500E1	-2.404673E-1
3.094000E1	-2.404566E-1
3.094333E1	-2.404237E-1
3.094833E1	-2.403976E-1
3.095167E1	-2.407835E-1
3.096500E1	-2.406745E-1
3.096833E1	-2.404910E-1
3.097333E1	-2.404182E-1
3.097667E1	-2.403144E-1
3.098500E1	-2.403106E-1
3.099000E1	-2.400515E-1
3.099333E1	-2.400478E-1
3.099833E1	-2.400218E-1
3.100167E1	-2.397635E-1
3.100667E1	-2.396352E-1
3.101000E1	-2.393773E-1
3.101500E1	-2.392267E-1
3.101833E1	-2.446978E-1
3.102333E1	-2.446841E-1
3.102667E1	-2.446218E-1
3.103167E1	-2.443632E-1
3.103500E1	-2.442312E-1
3.104000E1	-2.434458E-1
3.104833E1	-2.434790E-1
3.105167E1	-2.431239E-1
3.105667E1	-2.427297E-1
3.106000E1	-2.423708E-1
3.106500E1	-2.419930E-1
3.106833E1	-2.416089E-1
3.107333E1	-2.412211E-1
3.107667E1	-2.400681E-1
3.109000E1	-2.393055E-1
3.109833E1	-2.385826E-1
3.110167E1	-2.380103E-1
3.110667E1	-2.376578E-1
3.111000E1	-2.370756E-1
3.111500E1	-2.365850E-1
3.111833E1	-2.361508E-1
3.112333E1	-2.357552E-1
3.112833E1	-2.354062E-1
3.113167E1	-2.347256E-1
3.113667E1	-2.340577E-1
3.114000E1	-2.334574E-1
3.114500E1	-2.316383E-1
3.115667E1	-2.309627E-1
3.116167E1	-2.303455E-1
3.116500E1	-2.299202E-1
3.117000E1	-2.293163E-1
3.117333E1	-2.285918E-1
3.117833E1	-2.278476E-1
3.118167E1	-2.270175E-1
3.118667E1	-2.265439E-1
3.119000E1	-2.258447E-1
3.119500E1	-2.250729E-1
3.119833E1	-2.243059E-1
3.120333E1	-2.234769E-1
3.120667E1	-2.227139E-1
3.121167E1	-2.216152E-1
3.122000E1	-2.193025E-1
3.122833E1	-2.185205E-1
3.123167E1	-2.177747E-1
3.123667E1	-2.169950E-1
3.124000E1	-2.158685E-1
3.124500E1	-2.150666E-1
3.124833E1	-2.143076E-1
3.125333E1	-2.134928E-1
3.125667E1	-2.124587E-1
3.126167E1	-2.115862E-1
3.126500E1	-2.105494E-1
3.127000E1	-2.096672E-1
3.127333E1	-2.077539E-1
3.128167E1	-2.070337E-1
3.128667E1	-2.058272E-1
3.129000E1	-2.047055E-1
3.129500E1	-2.036445E-1
3.129833E1	-2.024144E-1
3.130333E1	-2.015549E-1
3.130667E1	-2.004146E-1
3.131167E1	-1.993499E-1
3.131500E1	-1.981713E-1
3.132000E1	-1.970327E-1
3.132333E1	-1.961905E-1
3.132833E1	-1.950758E-1
3.133167E1	-1.927836E-1
3.134000E1	-1.916100E-1
3.134500E1	-1.893288E-1
3.135333E1	-1.882684E-1
3.135667E1	-1.869973E-1
3.136167E1	-1.859574E-1
3.136500E1	-1.847630E-1
3.137000E1	-1.832241E-1
3.137333E1	-1.819515E-1
3.137833E1	-1.808425E-1
3.138167E1	-1.797056E-1
3.138667E1	-1.784920E-1
3.139000E1	-1.774460E-1
3.139500E1	-1.760046E-1
3.139833E1	-1.732538E-1
3.140667E1	-1.704884E-1
3.141500E1	-1.692575E-1
3.142000E1	-1.679028E-1
3.142333E1	-1.666072E-1
3.142833E1	-1.654091E-1
3.143167E1	-1.639964E-1
3.143667E1	-1.626328E-1
3.144000E1	-1.614009E-1
3.144500E1	-1.601311E-1
3.144833E1	-1.587014E-1
3.145333E1	-1.571279E-1
3.145667E1	-1.557407E-1
3.146167E1	-1.531854E-1
3.147000E1	-1.517611E-1
3.147333E1	-1.488678E-1
3.148167E1	-1.475318E-1
3.148667E1	-1.459865E-1
3.149000E1	-1.445447E-1
3.149500E1	-1.429153E-1
3.149833E1	-1.416167E-1
3.150333E1	-1.400978E-1
3.150667E1	-1.388080E-1
3.151167E1	-1.371762E-1
3.151500E1	-1.358241E-1
3.152000E1	-1.344885E-1
3.152333E1	-1.329290E-1
3.152833E1	-1.282579E-1
3.154000E1	-1.266999E-1
3.154500E1	-1.251501E-1
3.154833E1	-1.236102E-1
3.155333E1	-1.221844E-1
3.155667E1	-1.202502E-1
3.156167E1	-1.187635E-1
3.156500E1	-1.173784E-1
3.157000E1	-1.158316E-1
3.157333E1	-1.141771E-1
3.157833E1	-1.128059E-1
3.158167E1	-1.112109E-1
3.158667E1	-1.098556E-1
3.159000E1	-1.082528E-1
3.159500E1	-1.052432E-1
3.160333E1	-1.017192E-1
3.161167E1	-1.002749E-1
3.161500E1	-9.851995E-2
3.162000E1	-9.723169E-2
3.162333E1	-9.539680E-2
3.162833E1	-9.405677E-2
3.163167E1	-9.233263E-2
3.163667E1	-9.092944E-2
3.164000E1	-8.937455E-2
3.164500E1	-8.777044E-2
3.164833E1	-8.631984E-2
3.165333E1	-8.321931E-2
3.166167E1	-8.008129E-2
3.167000E1	-7.843331E-2
3.167333E1	-7.680722E-2
3.167833E1	-7.349402E-2
3.168667E1	-7.207309E-2
3.169000E1	-7.039808E-2
3.169500E1	-6.886234E-2
3.169833E1	-6.701155E-2
3.170333E1	-6.560663E-2
3.170667E1	-6.385740E-2
3.171167E1	-6.215797E-2
3.171500E1	-6.048611E-2
3.172000E1	-5.577953E-2
3.173167E1	-5.415274E-2
3.173667E1	-5.250714E-2
3.174000E1	-5.101993E-2
3.174500E1	-4.797244E-2
3.175333E1	-4.634738E-2
3.175667E1	-4.486554E-2
3.176167E1	-4.337997E-2
3.176500E1	-4.187708E-2
3.177000E1	-4.030189E-2
3.177333E1	-3.870265E-2
3.177833E1	-3.710444E-2
3.178333E1	-3.571021E-2
3.178667E1	-3.402116E-2
3.179167E1	-3.268293E-2
3.179500E1	-3.086421E-2
3.180000E1	-2.957468E-2
3.180333E1	-2.767402E-2
3.180833E1	-2.615816E-2
3.181167E1	-2.450645E-2
3.181667E1	-2.289485E-2
3.182000E1	-2.125774E-2
3.182500E1	-1.983130E-2
3.182833E1	-1.834445E-2
3.183333E1	-1.673338E-2
3.183667E1	-1.521644E-2
3.184167E1	-1.196570E-2
3.185000E1	-7.120011E-3
3.186167E1	-5.399699E-3
3.186667E1	-3.822096E-3
3.187000E1	-1.883071E-3
3.187500E1	-4.904718E-4
3.187833E1	1.275636E-3
3.188333E1	2.590246E-3
3.188667E1	3.970425E-3
3.189167E1	-2.246327E-2
3.189500E1	-1.846980E-2
3.190000E1	-1.647306E-2
3.190333E1	-1.647306E-2
3.190833E1	-1.647306E-2
3.191167E1	-8.486124E-3
3.191667E1	-8.486124E-3
3.192500E1	-8.486124E-3
3.192833E1	-8.486124E-3
3.193333E1	-8.486124E-3
3.193667E1	7.040526E-3
3.194167E1	-4.886096E-3
3.194500E1	-4.114470E-3
3.195000E1	-2.577388E-3
3.195333E1	8.486124E-3
3.195833E1	8.486124E-3
3.196167E1	8.486124E-3
3.196667E1	8.486124E-3
3.197000E1	8.486124E-3
3.197500E1	8.486124E-3
3.198333E1	1.547470E-2
3.199167E1	1.547470E-2
3.200000E1	1.623050E-2
3.200333E1	1.889872E-2
3.200833E1	1.816374E-2
3.201167E1	1.997018E-2
3.201667E1	2.120932E-2
3.202000E1	2.272805E-2
3.202500E1	2.399333E-2
3.202833E1	2.536601E-2
3.203333E1	2.692862E-2
3.203667E1	2.886477E-2
3.204167E1	3.049179E-2
3.205000E1	3.424587E-2
3.205833E1	3.512849E-2
3.206167E1	3.629799E-2
3.206667E1	3.783903E-2
3.207000E1	3.891746E-2
3.207500E1	4.122439E-2
3.207833E1	4.271039E-2
3.208333E1	4.404004E-2
3.208667E1	4.700487E-2
3.209167E1	4.853205E-2
3.209500E1	4.961790E-2
3.210000E1	5.085631E-2
3.210333E1	5.271365E-2
3.210833E1	5.536520E-2
3.211667E1	5.694771E-2
3.212000E1	5.855859E-2
3.212500E1	5.978685E-2
3.212833E1	5.968534E-2
3.213333E1	6.116645E-2
3.213667E1	6.197226E-2
3.214167E1	6.549176E-2
3.214500E1	6.502550E-2
3.215000E1	6.738420E-2
3.215333E1	6.872311E-2
3.215833E1	6.957798E-2
3.216167E1	7.006956E-2
3.216667E1	7.656475E-2
3.218333E1	7.762126E-2
3.218667E1	7.850500E-2
3.219167E1	7.938611E-2
3.219500E1	8.034402E-2
3.220000E1	7.927999E-2
3.220333E1	8.088403E-2
3.220833E1	7.928008E-2
3.221167E1	8.379857E-2
3.221667E1	8.721183E-2
3.222000E1	8.618593E-2
3.222500E1	8.963035E-2
3.222833E1	9.074649E-2
3.223333E1	9.265142E-2
3.224167E1	9.426179E-2
3.224500E1	9.574054E-2
3.225000E1	9.541586E-2
3.225333E1	9.725159E-2
3.225833E1	9.893099E-2
3.226167E1	9.844181E-2
3.226667E1	9.851916E-2
3.227000E1	1.008331E-1
3.227500E1	1.014304E-1
3.227833E1	1.029497E-1
3.228333E1	1.045820E-1
3.228667E1	1.054376E-1
3.229167E1	1.069249E-1
3.230000E1	1.092108E-1
3.230833E1	1.103800E-1
3.231167E1	1.111567E-1
3.231667E1	1.119572E-1
3.232000E1	1.119493E-1
3.232500E1	1.149765E-1
3.232833E1	1.156524E-1
3.233333E1	1.165276E-1
3.233667E1	1.153910E-1
3.234167E1	1.184178E-1
3.234500E1	1.195883E-1
3.235000E1	1.204892E-1
3.235333E1	1.212266E-1
3.235833E1	1.220109E-1
3.236167E1	1.219471E-1
3.237000E1	1.246353E-1
3.237833E1	1.238400E-1
3.238333E1	1.269908E-1
3.238667E1	1.272820E-1
3.239167E1	1.284134E-1
3.239500E1	1.276587E-1
3.240000E1	1.292361E-1
3.240333E1	1.307095E-1
3.240833E1	1.276681E-1
3.241167E1	1.303397E-1
3.241667E1	1.307341E-1
3.242000E1	1.326589E-1
3.242500E1	1.327073E-1
3.243333E1	1.303545E-1
3.243833E1	1.302620E-1
3.244167E1	1.318285E-1
3.244667E1	1.341624E-1
3.245000E1	1.349128E-1
3.245500E1	1.326478E-1
3.245833E1	1.333512E-1
3.246333E1	1.341294E-1
3.246667E1	1.363879E-1
3.247167E1	1.363091E-1
3.247500E1	1.387686E-1
3.248000E1	1.372679E-1
3.248333E1	1.402179E-1
3.248833E1	1.393541E-1
3.250000E1	1.392194E-1
3.250500E1	1.395306E-1
3.250833E1	1.403511E-1
3.251333E1	1.411230E-1
3.252167E1	1.410818E-1
3.252500E1	1.418050E-1
3.253000E1	1.422036E-1
3.253333E1	1.422149E-1
3.253833E1	1.425906E-1
3.254167E1	1.426058E-1
3.254667E1	1.426658E-1
