"t(s)","a(m/s²)"
2.748456996E1,9.751621399E0
2.749455796E1,9.759704590E0
2.750454496E1,9.764494629E0
2.751453096E1,9.757010193E0
2.752451896E1,9.785301361E0
2.753450596E1,9.765991516E0
2.754449296E1,9.764195251E0
2.755447896E1,9.766739960E0
2.756446496E1,9.760003967E0
2.757445096E1,9.754465485E0
2.758443696E1,9.774523773E0
2.759442396E1,9.760453033E0
2.760440896E1,9.755363617E0
2.761439596E1,9.771080933E0
2.762438196E1,9.776918793E0
2.763436896E1,9.780661011E0
2.764435496E1,9.770182800E0
2.765434096E1,9.764943695E0
2.766432696E1,9.755064240E0
2.767431296E1,9.761201477E0
2.768429996E1,9.756561127E0
2.769428596E1,9.767787781E0
2.770427346E1,9.782906342E0
2.771425946E1,9.768685913E0
2.772424646E1,9.781708832E0
2.773423246E1,9.770781555E0
2.774421846E1,9.764344940E0
2.775420546E1,9.759854279E0
2.776419146E1,9.759854279E0
2.777417746E1,9.765991516E0
2.778416446E1,9.768985291E0
2.779415046E1,9.771529999E0
2.780413646E1,9.772428131E0
2.781412246E1,9.770182800E0
2.782410846E1,9.762548676E0
2.783409546E1,9.760153656E0
2.784408246E1,9.770332489E0
2.785406746E1,9.763746185E0
2.786405446E1,9.760752411E0
2.787404146E1,9.771679688E0
2.788402746E1,9.764494629E0
2.789401346E1,9.772128754E0
2.790400046E1,9.752369843E0
2.791398646E1,9.782906342E0
2.792397446E1,9.783954163E0
2.793396046E1,9.781559143E0
2.794394746E1,9.780960388E0
2.795393446E1,9.747579803E0
2.796392146E1,9.758956146E0
2.797390846E1,9.749525757E0
2.798389546E1,9.759105835E0
2.799388246E1,9.769134979E0
2.800387046E1,9.782307587E0
2.801385746E1,9.776619415E0
2.802384546E1,9.775571594E0
2.803383246E1,9.772428131E0
2.804382046E1,9.767039337E0
2.805380746E1,9.757309570E0
2.806379446E1,9.757459259E0
2.807378146E1,9.770482178E0
2.808376946E1,9.760453033E0
2.809375746E1,9.756710815E0
2.810374546E1,9.783355408E0
2.811373246E1,9.779762878E0
2.812371946E1,9.776320038E0
2.813370646E1,9.770931244E0
2.814369346E1,9.775122528E0
2.815367946E1,9.773925018E0
2.816366546E1,9.776170349E0
2.817365246E1,9.754764862E0
2.818363946E1,9.761051788E0
2.819362546E1,9.763895874E0
2.820361146E1,9.764045563E0
2.821359746E1,9.754914551E0
2.822358446E1,9.750423889E0
2.823357146E1,9.755213928E0
2.824355846E1,9.758507080E0
2.825354546E1,9.736353149E0
2.826353246E1,9.750872955E0
2.827351846E1,9.767039337E0
2.828350446E1,9.760153656E0
2.829349146E1,9.774823151E0
2.830347746E1,9.774374084E0
2.831346446E1,9.753267975E0
2.832345046E1,9.762548676E0
2.833343646E1,9.768685913E0
2.834342446E1,9.760153656E0
2.835341246E1,9.780062256E0
2.836340046E1,9.759554901E0
2.837338946E1,9.754166107E0
2.838337546E1,9.742490387E0
2.839336346E1,9.757309570E0
2.840335046E1,9.760752411E0
2.841333746E1,9.778864746E0
2.842332446E1,9.776320038E0
2.843331146E1,9.773625641E0
2.844329746E1,9.760752411E0
2.845328346E1,9.760303345E0
2.846326946E1,9.755064240E0
2.847325446E1,9.764644318E0
2.848323946E1,9.767189026E0
2.849322646E1,9.764494629E0
2.850321246E1,9.766290894E0
2.851319746E1,9.774374084E0
2.852318446E1,9.759405212E0
2.853317146E1,9.754914551E0
2.854315746E1,9.763446808E0
2.855314346E1,9.761051788E0
2.856312846E1,9.769733734E0
2.857311446E1,9.770781555E0
2.858309846E1,9.769134979E0
2.859308346E1,9.755363617E0
2.860306946E1,9.760003967E0
2.861305546E1,9.766590271E0
2.862304046E1,9.765841827E0
2.863302646E1,9.757309570E0
2.864301346E1,9.796078949E0
2.865299946E1,9.773176575E0
2.866298446E1,9.768685913E0
2.867296946E1,9.754016418E0
2.868295546E1,9.769584045E0
2.869294046E1,9.765841827E0
2.870292621E1,9.773326263E0
2.871291221E1,9.754465485E0
2.872289921E1,9.785001984E0
2.873288621E1,9.760902100E0
2.874287121E1,9.757908325E0
2.875285621E1,9.756112061E0
2.876284221E1,9.777367859E0
2.877282821E1,9.759405212E0
2.878281421E1,9.765841827E0
2.879280021E1,9.775272217E0
2.880278621E1,9.788295135E0
2.881277121E1,9.772428131E0
2.882275721E1,9.765392761E0
2.883274321E1,9.780960388E0
2.884272821E1,9.768835602E0
2.885271421E1,9.753567352E0
2.886270121E1,9.768087158E0
2.887268721E1,9.753866730E0
2.888267321E1,9.761650543E0
2.889266021E1,9.751771088E0
2.890264721E1,9.763446808E0
2.891263321E1,9.771529999E0
2.892261921E1,9.780661011E0
2.893260621E1,9.769134979E0
2.894259121E1,9.783205719E0
2.895257721E1,9.773625641E0
2.896256321E1,9.743687897E0
2.897254821E1,9.769584045E0
2.898253521E1,9.771979065E0
2.899252121E1,9.761351166E0
2.900250821E1,9.747130737E0
2.901249521E1,9.755363617E0
2.902248321E1,9.769284668E0
2.903247121E1,9.766590271E0
2.904245821E1,9.788295135E0
2.905244521E1,9.783654785E0
2.906243221E1,9.780062256E0
2.907241921E1,9.779313812E0
2.908240621E1,9.769584045E0
2.909239221E1,9.752519531E0
2.910237921E1,9.762398987E0
2.911236621E1,9.757459259E0
2.912235221E1,9.767189026E0
2.913233821E1,9.761500854E0
2.914232521E1,9.767787781E0
2.915231321E1,9.762548676E0
2.916230121E1,9.774972839E0
2.917228821E1,9.764195251E0
2.918227521E1,9.773925018E0
2.919226321E1,9.776769104E0
2.920225121E1,9.766141205E0
2.921223921E1,9.759704590E0
2.922222621E1,9.760902100E0
2.923221221E1,9.766739960E0
2.924219821E1,9.756860504E0
2.925218521E1,9.769733734E0
2.926217221E1,9.764494629E0
2.927215921E1,9.759405212E0
2.928214621E1,9.767338715E0
2.929213221E1,9.763147430E0
2.930211921E1,9.766590271E0
2.931210421E1,9.776469727E0
2.932209021E1,9.767338715E0
2.933207721E1,9.772128754E0
2.934206321E1,9.768985291E0
2.935204821E1,9.780062256E0
2.936203421E1,9.783505096E0
2.937202121E1,9.771230621E0
2.938200821E1,9.758806458E0
2.939199521E1,9.763596497E0
2.940198221E1,9.758656769E0
2.941196821E1,9.761500854E0
2.942195421E1,9.759105835E0
2.943194121E1,9.776918793E0
2.944192921E1,9.777667236E0
2.945191521E1,9.765392761E0
2.946190221E1,9.779164124E0
2.947188921E1,9.772128754E0
2.948187621E1,9.771230621E0
2.949186221E1,9.768536224E0
2.950185021E1,9.769284668E0
2.951183821E1,9.754914551E0
2.952182521E1,9.752968597E0
2.953181221E1,9.759105835E0
2.954179921E1,9.765692139E0
2.955178721E1,9.774523773E0
2.956177421E1,9.756411438E0
2.957176121E1,9.781708832E0
2.958174721E1,9.774523773E0
2.959173421E1,9.764794006E0
2.960172121E1,9.761650543E0
2.961170821E1,9.768087158E0
2.962169521E1,9.778864746E0
2.963168221E1,9.774374084E0
2.964166821E1,9.763147430E0
2.965165521E1,9.771829376E0
2.966164221E1,9.750423889E0
2.967163021E1,9.757459259E0
2.968161721E1,9.766590271E0
2.969160521E1,9.772428131E0
2.970159250E1,9.777667236E0
2.971157950E1,9.760602722E0
2.972156550E1,9.753417664E0
2.973155150E1,9.768536224E0
2.974153750E1,9.764045563E0
2.975152350E1,9.771679688E0
2.976151050E1,9.778715057E0
2.977149650E1,9.767787781E0
2.978148450E1,9.759405212E0
2.979147050E1,9.770781555E0
2.980145650E1,9.760453033E0
2.981144350E1,9.761351166E0
2.982142950E1,9.757908325E0
2.983141550E1,9.767338715E0
2.984140150E1,9.774523773E0
2.985138750E1,9.771080933E0
2.986137450E1,9.761201477E0
2.987136050E1,9.754764862E0
2.988134750E1,9.769434357E0
2.989133450E1,9.790690155E0
2.990132150E1,9.767638092E0
2.991130850E1,9.758058014E0
2.992129450E1,9.757010193E0
2.993128050E1,9.761949921E0
2.994126750E1,9.769134979E0
2.995125450E1,9.763895874E0
2.996124150E1,9.781110077E0
2.997122850E1,9.767638092E0
2.998121550E1,9.776469727E0
2.999120150E1,9.761949921E0
3.000118750E1,9.764943695E0
3.001117450E1,9.758806458E0
3.002116150E1,9.760902100E0
3.003114750E1,9.764794006E0
3.004113350E1,9.766440582E0
3.005112050E1,9.767338715E0
3.006110750E1,9.773176575E0
3.007109350E1,9.758207703E0
3.008107950E1,9.767488403E0
3.009106650E1,9.767638092E0
3.010105250E1,9.777816925E0
3.011103850E1,9.766290894E0
3.012102350E1,9.773625641E0
3.013100950E1,9.771829376E0
3.014099650E1,9.758656769E0
3.015098350E1,9.748328247E0
3.016097050E1,9.741592255E0
3.017095850E1,9.756710815E0
3.018094450E1,9.764344940E0
3.019093050E1,9.763297119E0
3.020091750E1,9.771529999E0
3.021090450E1,9.778415680E0
3.022089050E1,9.773475952E0
3.023087750E1,9.777816925E0
3.024086450E1,9.761201477E0
3.025085150E1,9.770631866E0
3.026083850E1,9.780062256E0
3.027082550E1,9.772128754E0
3.028081250E1,9.755812683E0
3.029079850E1,9.757459259E0
3.030078550E1,9.760752411E0
3.031077250E1,9.769284668E0
3.032075850E1,9.759105835E0
3.033074650E1,9.768386536E0
3.034073450E1,9.771230621E0
3.035072050E1,9.779313812E0
3.036070850E1,9.768536224E0
3.037069450E1,9.755662994E0
3.038068150E1,9.775721283E0
3.039066750E1,9.779164124E0
3.040065550E1,9.757309570E0
3.041064150E1,9.767488403E0
3.042062850E1,9.763596497E0
3.043061550E1,9.771380310E0
3.044060350E1,9.770182800E0
3.045059050E1,9.770631866E0
3.046057750E1,9.779613190E0
3.047056550E1,9.769284668E0
3.048055150E1,9.765392761E0
3.049053850E1,9.751022644E0
3.050052550E1,9.760303345E0
3.051051450E1,9.773326263E0
3.052050150E1,9.767338715E0
3.053048850E1,9.764195251E0
3.054047550E1,9.768536224E0
3.055046250E1,9.775721283E0
3.056044950E1,9.764644318E0
3.057043550E1,9.771080933E0
3.058042150E1,9.763895874E0
3.059040750E1,9.773775330E0
3.060039450E1,9.774823151E0
3.061038050E1,9.765392761E0
3.062036750E1,9.758806458E0
3.063035450E1,9.775272217E0
3.064034050E1,9.765841827E0
3.065032650E1,9.773326263E0
3.066031350E1,9.770781555E0
3.067029950E1,9.772577820E0
3.068028550E1,9.783355408E0
3.069027150E1,9.763895874E0
3.070025862E1,9.754615173E0
3.071024562E1,9.759854279E0
3.072023262E1,9.766290894E0
3.073021962E1,9.750872955E0
3.074020462E1,9.758058014E0
3.075019262E1,9.772278442E0
3.076017962E1,9.777667236E0
3.077016662E1,9.767937469E0
3.078015362E1,9.753567352E0
3.079014062E1,9.771979065E0
3.080012662E1,9.785750427E0
3.081011462E1,9.755662994E0
3.082010062E1,9.748028870E0
3.083008662E1,9.765243073E0
3.084007262E1,9.771380310E0
3.085005862E1,9.762698364E0
3.086004462E1,9.775272217E0
3.087003162E1,9.767338715E0
3.088001762E1,9.780960388E0
3.089000562E1,9.783804474E0
3.089999262E1,9.778565369E0
3.090997962E1,9.762848053E0
3.091996662E1,9.751322021E0
3.092995362E1,9.756112061E0
3.093994062E1,9.771380310E0
3.094992762E1,9.766290894E0
3.095991362E1,9.752669220E0
3.096990062E1,9.763746185E0
3.097988762E1,9.775272217E0
3.098987362E1,9.788145447E0
3.099986162E1,9.777966614E0
3.100984862E1,9.763746185E0
3.101983562E1,9.769883423E0
3.102982262E1,9.786049805E0
3.103981062E1,9.756561127E0
3.104979862E1,9.754166107E0
3.105978662E1,9.743987274E0
3.106977363E1,9.776619415E0
3.107976062E1,9.753866730E0
3.108974762E1,9.767937469E0
3.109973363E1,9.759255524E0
3.110971962E1,9.778715057E0
3.111970662E1,9.760453033E0
3.112969262E1,9.763596497E0
3.113967962E1,9.766440582E0
3.114966662E1,9.778565369E0
3.115965362E1,9.778116302E0
3.116964062E1,9.776170349E0
3.117962862E1,9.768985291E0
3.118961662E1,9.771080933E0
3.119960462E1,9.774823151E0
3.120959162E1,9.763895874E0
3.121957762E1,9.779313812E0
3.122956462E1,9.759704590E0
3.123955062E1,9.779613190E0
3.124953762E1,9.764045563E0
3.125952462E1,9.769883423E0
3.126951362E1,9.771230621E0
3.127950062E1,9.768087158E0
3.128948762E1,9.777667236E0
3.129947362E1,9.761500854E0
3.130946062E1,9.760303345E0
3.131944662E1,9.762997742E0
3.132943362E1,9.779613190E0
3.133941962E1,9.765841827E0
3.134940662E1,9.764794006E0
3.135939362E1,9.770631866E0
3.136938062E1,9.763596497E0
3.137936762E1,9.762997742E0
3.138935462E1,9.778864746E0
3.139934062E1,9.771230621E0
3.140932862E1,9.779463501E0
3.141931562E1,9.764943695E0
3.142930362E1,9.775272217E0
3.143928962E1,9.780960388E0
3.144927662E1,9.772278442E0
3.145926362E1,9.765692139E0
3.146925062E1,9.761800232E0
3.147923762E1,9.768835602E0
3.148922462E1,9.774224396E0
3.149921362E1,9.767488403E0
3.150920062E1,9.771080933E0
3.151918862E1,9.759405212E0
3.152917662E1,9.763147430E0
3.153916462E1,9.760453033E0
3.154915062E1,9.774074707E0
3.155913862E1,9.766889648E0
3.156912662E1,9.767189026E0
3.157911362E1,9.758507080E0
3.158910062E1,9.755812683E0
3.159908662E1,9.760902100E0
3.160907462E1,9.765991516E0
3.161906262E1,9.756710815E0
3.162904963E1,9.755213928E0
3.163903662E1,9.770033112E0
3.164902462E1,9.760752411E0
3.165901162E1,9.759854279E0
3.166899962E1,9.771230621E0
3.167898662E1,9.768685913E0
3.168897362E1,9.757608948E0
3.169896000E1,9.764045563E0
3.170894700E1,9.773925018E0
3.171893400E1,9.764644318E0
3.172892200E1,9.756710815E0
3.173891100E1,9.769434357E0
3.174889900E1,9.768835602E0
3.175888700E1,9.745035095E0
3.176887600E1,9.766440582E0
3.177886500E1,9.778565369E0
3.178885500E1,9.759405212E0
3.179884300E1,9.761351166E0
3.180883000E1,9.760752411E0
3.181881800E1,9.761500854E0
3.182880500E1,9.758357391E0
3.183879300E1,9.761351166E0
3.184878000E1,9.776619415E0
3.185876600E1,9.768386536E0
3.186875200E1,9.769733734E0
3.187873800E1,9.772278442E0
3.188872600E1,9.775870972E0
3.189871300E1,9.757159882E0
3.190869900E1,9.761800232E0
3.191868700E1,9.775421906E0
3.192867300E1,9.751920776E0
3.193866000E1,9.762099609E0
3.194864700E1,9.768087158E0
3.195863300E1,9.766290894E0
3.196862000E1,9.758806458E0
3.197860700E1,9.766889648E0
3.198859300E1,9.767338715E0
3.199857900E1,9.773326263E0
3.200856500E1,9.784552917E0
3.201855200E1,9.783056030E0
3.202854000E1,9.777966614E0
3.203852700E1,9.761650543E0
3.204851300E1,9.763446808E0
3.205850100E1,9.771230621E0
3.206848800E1,9.759255524E0
3.207847400E1,9.764794006E0
3.208846100E1,9.770631866E0
3.209844700E1,9.764494629E0
3.210843300E1,9.757758636E0
3.211842000E1,9.757608948E0
3.212840600E1,9.767189026E0
3.213839300E1,9.775272217E0
3.214838000E1,9.772877197E0
3.215836700E1,9.770033112E0
3.216835400E1,9.748777313E0
3.217834100E1,9.778116302E0
3.218832800E1,9.775571594E0
3.219831500E1,9.763746185E0
3.220830300E1,9.755513306E0
3.221829100E1,9.770033112E0
3.222827800E1,9.767189026E0
3.223826500E1,9.757758636E0
3.224825200E1,9.767039337E0
3.225823900E1,9.766141205E0
3.226822600E1,9.765243073E0
3.227821300E1,9.772128754E0
3.228820000E1,9.775721283E0
3.229818800E1,9.768087158E0
3.230817400E1,9.767488403E0
3.231816200E1,9.750124512E0
3.232814900E1,9.749525757E0
3.233813600E1,9.747430115E0
3.234812300E1,9.758357391E0
3.235810900E1,9.764943695E0
3.236809700E1,9.772428131E0
3.237808400E1,9.787397003E0
3.238807100E1,9.760902100E0
3.239805900E1,9.768236847E0
3.240804600E1,9.774673462E0
3.241803300E1,9.777816925E0
3.242801900E1,9.780661011E0
3.243800600E1,9.779313812E0
3.244799300E1,9.766889648E0
3.245798000E1,9.762548676E0
3.246796600E1,9.759255524E0
3.247795200E1,9.762249298E0
3.248793900E1,9.772278442E0
3.249792600E1,9.773326263E0
3.250791200E1,9.763147430E0
3.251789900E1,9.765692139E0
3.252788500E1,9.764344940E0
3.253787200E1,9.752070465E0
3.254785900E1,9.754764862E0
3.255784600E1,9.768087158E0
3.256783300E1,9.765093384E0
3.257782000E1,9.779014435E0
3.258780700E1,9.764045563E0
3.259779400E1,9.771230621E0
3.260778100E1,9.759554901E0
3.261776900E1,9.766440582E0
3.262775600E1,9.763297119E0
3.263774300E1,9.740993500E0
3.264773100E1,9.757758636E0
3.265771700E1,9.761351166E0
3.266770500E1,9.779463501E0
3.267769200E1,9.768236847E0
3.268767900E1,9.768835602E0
3.269766600E1,9.783505096E0
3.270765462E1,9.768835602E0
3.271764163E1,9.769883423E0
3.272762962E1,9.768236847E0
3.273761762E1,9.757459259E0
3.274760662E1,9.763446808E0
3.275759462E1,9.761650543E0
3.276758162E1,9.765991516E0
3.277756862E1,9.769733734E0
3.278755562E1,9.772727509E0
3.279754262E1,9.757908325E0
3.280753062E1,9.766590271E0
3.281751862E1,9.754764862E0
3.282750562E1,9.760453033E0
3.283749362E1,9.762398987E0
3.284748262E1,9.773475952E0
3.285747062E1,9.790839844E0
3.286745862E1,9.786947937E0
3.287744662E1,9.771380310E0
3.288743362E1,9.765692139E0
3.289742062E1,9.756411438E0
3.290740862E1,9.758806458E0
3.291739562E1,9.757758636E0
3.292738362E1,9.764494629E0
3.293737162E1,9.751172333E0
3.294736062E1,9.751471710E0
3.295734762E1,9.770931244E0
3.296733562E1,9.777966614E0
3.297732362E1,9.763446808E0
3.298731062E1,9.774523773E0
3.299729762E1,9.784403229E0
3.300728562E1,9.783804474E0
3.301727562E1,9.780661011E0
3.302726362E1,9.776170349E0
3.303725062E1,9.756261749E0
3.304723862E1,9.748477936E0
3.305722562E1,9.766141205E0
3.306721262E1,9.782157898E0
3.307720062E1,9.767039337E0
3.308718662E1,9.774523773E0
3.309717462E1,9.755662994E0
3.310716262E1,9.759704590E0
3.311715062E1,9.764344940E0
3.312713663E1,9.768386536E0
3.313712362E1,9.761800232E0
3.314711062E1,9.767638092E0
3.315709762E1,9.759405212E0
3.316708462E1,9.754166107E0
3.317707262E1,9.765841827E0
3.318706062E1,9.780361633E0
3.319704862E1,9.771829376E0
3.320703662E1,9.786049805E0
3.321702262E1,9.781110077E0
3.322701062E1,9.760003967E0
3.323699762E1,9.749675446E0
3.324698362E1,9.752519531E0
3.325697062E1,9.768536224E0
3.326695862E1,9.776469727E0
3.327694662E1,9.779463501E0
3.328693462E1,9.773475952E0
3.329692262E1,9.781708832E0
3.330691262E1,9.755812683E0
3.331690062E1,9.774673462E0
3.332688663E1,9.775272217E0
3.333687462E1,9.760003967E0
3.334686062E1,9.755962372E0
3.335684862E1,9.759405212E0
3.336683562E1,9.766290894E0
3.337682362E1,9.772278442E0
3.338681162E1,9.767638092E0
3.339679962E1,9.757159882E0
3.340678762E1,9.769434357E0
3.341677462E1,9.762848053E0
3.342676162E1,9.767189026E0
3.343674962E1,9.763147430E0
3.344673662E1,9.764195251E0
3.345672462E1,9.769134979E0
3.346671162E1,9.776320038E0
3.347669962E1,9.780062256E0
3.348668762E1,9.768236847E0
3.349667462E1,9.764195251E0
3.350666262E1,9.774374084E0
3.351664962E1,9.764195251E0
3.352663662E1,9.757758636E0
3.353662462E1,9.773326263E0
3.354661062E1,9.766290894E0
3.355659762E1,9.767338715E0
3.356658562E1,9.772877197E0
3.357657362E1,9.764344940E0
3.358656162E1,9.765243073E0
3.359655062E1,9.772278442E0
3.360653862E1,9.767638092E0
3.361652562E1,9.765243073E0
3.362651162E1,9.766889648E0
3.363649862E1,9.778116302E0
3.364648562E1,9.763446808E0
3.365647262E1,9.773026886E0
3.366646062E1,9.781110077E0
3.367644762E1,9.762997742E0
3.368643462E1,9.766739960E0
3.369642262E1,9.765093384E0
3.370641021E1,9.764943695E0
3.371639721E1,9.775122528E0
3.372638521E1,9.774224396E0
3.373637221E1,9.772727509E0
3.374636021E1,9.764943695E0
3.375634721E1,9.754615173E0
3.376633321E1,9.756710815E0
3.377632021E1,9.775122528E0
3.378630721E1,9.779912567E0
3.379629521E1,9.770631866E0
3.380628221E1,9.766290894E0
3.381626921E1,9.760153656E0
3.382625521E1,9.748927002E0
3.383624221E1,9.759105835E0
3.384622921E1,9.772428131E0
3.385621621E1,9.750872955E0
3.386620321E1,9.771829376E0
3.387619021E1,9.775721283E0
3.388617621E1,9.775272217E0
3.389616421E1,9.785600739E0
3.390615121E1,9.778415680E0
3.391613921E1,9.758058014E0
3.392612621E1,9.740095367E0
3.393611321E1,9.758507080E0
3.394609921E1,9.763746185E0
3.395608521E1,9.777816925E0
3.396607221E1,9.776469727E0
3.397605921E1,9.785900116E0
3.398604621E1,9.758656769E0
3.399603221E1,9.777667236E0
3.400601921E1,9.775122528E0
3.401600521E1,9.775571594E0
3.402599221E1,9.778265991E0
3.403597921E1,9.780361633E0
3.404596621E1,9.749825134E0
3.405595321E1,9.776320038E0
3.406594021E1,9.779014435E0
3.407592821E1,9.757459259E0
3.408591721E1,9.767937469E0
3.409590521E1,9.753717041E0
3.410589221E1,9.757459259E0
3.411587921E1,9.775571594E0
3.412586521E1,9.782008209E0
3.413585121E1,9.774823151E0
3.414583821E1,9.772278442E0
3.415582521E1,9.775571594E0
3.416581221E1,9.766290894E0
3.417579921E1,9.774673462E0
3.418578821E1,9.771230621E0
3.419577521E1,9.779313812E0
3.420576321E1,9.770631866E0
3.421575121E1,9.763746185E0
3.422574021E1,9.763596497E0
3.423572721E1,9.750124512E0
3.424571321E1,9.762698364E0
3.425570121E1,9.762548676E0
3.426568721E1,9.788145447E0
3.427567421E1,9.778265991E0
3.428566221E1,9.770931244E0
3.429564821E1,9.783355408E0
3.430563621E1,9.763596497E0
3.431562221E1,9.767039337E0
3.432560921E1,9.782307587E0
3.433559721E1,9.770931244E0
3.434558421E1,9.757608948E0
3.435557021E1,9.764195251E0
3.436555621E1,9.754016418E0
3.437554321E1,9.771529999E0
3.438553021E1,9.769733734E0
3.439551621E1,9.777667236E0
3.440550221E1,9.771679688E0
3.441548921E1,9.774374084E0
3.442547521E1,9.780810699E0
3.443546221E1,9.754016418E0
3.444544721E1,9.762398987E0
3.445543421E1,9.771979065E0
3.446542021E1,9.773326263E0
3.447540521E1,9.780960388E0
3.448539221E1,9.768685913E0
3.449537821E1,9.768835602E0
3.450536521E1,9.762997742E0
3.451535221E1,9.766440582E0
3.452533721E1,9.764943695E0
3.453532421E1,9.772727509E0
3.454530921E1,9.758507080E0
3.455529621E1,9.761201477E0
3.456528321E1,9.765093384E0
3.457526921E1,9.762249298E0
3.458525621E1,9.770033112E0
3.459524321E1,9.757309570E0
3.460522921E1,9.765392761E0
3.461521621E1,9.768985291E0
3.462520221E1,9.753118286E0
3.463518921E1,9.762398987E0
3.464517621E1,9.774074707E0
3.465516221E1,9.751771088E0
3.466514721E1,9.775571594E0
3.467513321E1,9.758058014E0
3.468512121E1,9.761949921E0
3.469510721E1,9.753866730E0
3.470509271E1,9.769733734E0
3.471507871E1,9.772428131E0
3.472506471E1,9.753567352E0
3.473505071E1,9.761650543E0
3.474503671E1,9.760902100E0
3.475502271E1,9.771979065E0
3.476500871E1,9.778116302E0
3.477499571E1,9.783654785E0
3.478498071E1,9.777517548E0
3.479496671E1,9.776469727E0
3.480495271E1,9.774374084E0
3.481493871E1,9.760902100E0
3.482492471E1,9.769883423E0
3.483491071E1,9.755513306E0
3.484489671E1,9.767638092E0
3.485488271E1,9.744885406E0
3.486486871E1,9.751471710E0
3.487485471E1,9.770182800E0
3.488484071E1,9.782008209E0
3.489482671E1,9.774523773E0
3.490481271E1,9.780661011E0
3.491479871E1,9.764943695E0
3.492478371E1,9.777667236E0
3.493476971E1,9.766440582E0
3.494475571E1,9.746681671E0
3.495474171E1,9.769434357E0
3.496472871E1,9.767488403E0
3.497471471E1,9.774673462E0
3.498470071E1,9.762848053E0
3.499468771E1,9.757459259E0
3.500467471E1,9.739795990E0
3.501466271E1,9.776020660E0
3.502464971E1,9.774972839E0
3.503463671E1,9.783355408E0
3.504462371E1,9.770631866E0
3.505461071E1,9.763596497E0
3.506459771E1,9.756411438E0
3.507458471E1,9.758357391E0
3.508457171E1,9.787247314E0
3.509455971E1,9.763746185E0
3.510454571E1,9.761051788E0
3.511453271E1,9.765243073E0
3.512451971E1,9.761051788E0
3.513450571E1,9.765243073E0
3.514449171E1,9.748927002E0
3.515447971E1,9.761351166E0
3.516446671E1,9.782307587E0
3.517445471E1,9.773925018E0
3.518444171E1,9.747879181E0
3.519442871E1,9.760602722E0
3.520441571E1,9.758507080E0
3.521440271E1,9.766440582E0
3.522438971E1,9.763895874E0
3.523437571E1,9.754315796E0
3.524436171E1,9.765841827E0
3.525434871E1,9.756411438E0
3.526433371E1,9.757908325E0
3.527431971E1,9.752968597E0
3.528430671E1,9.747130737E0
3.529429171E1,9.768087158E0
3.530427771E1,9.771080933E0
3.531426371E1,9.765542450E0
3.532424971E1,9.748777313E0
3.533423671E1,9.751022644E0
3.534422271E1,9.755064240E0
3.535420871E1,9.765991516E0
3.536419471E1,9.766440582E0
3.537418171E1,9.766440582E0
3.538416771E1,9.769584045E0
3.539415371E1,9.770931244E0
3.540413971E1,9.768386536E0
3.541412671E1,9.770482178E0
3.542411371E1,9.761201477E0
3.543409871E1,9.760902100E0
3.544408571E1,9.767638092E0
3.545407171E1,9.764794006E0
3.546405871E1,9.775571594E0
3.547404571E1,9.762099609E0
3.548403171E1,9.773625641E0
3.549401871E1,9.773925018E0
3.550400471E1,9.768536224E0
3.551399071E1,9.755812683E0
3.552397771E1,9.784253540E0
3.553396471E1,9.755064240E0
3.554395071E1,9.759255524E0
3.555393571E1,9.774224396E0
3.556392271E1,9.768236847E0
3.557390971E1,9.756112061E0
3.558389571E1,9.755962372E0
3.559388171E1,9.794282684E0
3.560386771E1,9.776320038E0
3.561385371E1,9.764644318E0
3.562383871E1,9.751621399E0
3.563382371E1,9.740843811E0
3.564380771E1,9.750573578E0
3.565379271E1,9.776170349E0
3.566377771E1,9.769584045E0
3.567376271E1,9.772577820E0
3.568374771E1,9.779912567E0
3.569373271E1,9.768386536E0
3.570371908E1,9.763297119E0
3.571370508E1,9.759554901E0
3.572369108E1,9.762848053E0
3.573367708E1,9.781858521E0
3.574366208E1,9.771230621E0
3.575364908E1,9.758507080E0
3.576363508E1,9.759255524E0
3.577362208E1,9.767488403E0
3.578361008E1,9.771230621E0
3.579359608E1,9.777667236E0
3.580358208E1,9.793534241E0
3.581356808E1,9.784103851E0
3.582355308E1,9.762997742E0
3.583353908E1,9.747280426E0
3.584352408E1,9.768536224E0
3.585351008E1,9.752968597E0
3.586349608E1,9.764494629E0
3.587348308E1,9.779613190E0
3.588346908E1,9.768386536E0
3.589345408E1,9.765392761E0
3.590344008E1,9.761051788E0
3.591342508E1,9.762548676E0
3.592341208E1,9.768087158E0
3.593339808E1,9.784552917E0
3.594338508E1,9.783954163E0
3.595337108E1,9.765991516E0
3.596335708E1,9.762249298E0
3.597334408E1,9.770482178E0
3.598333108E1,9.764644318E0
3.599331708E1,9.767488403E0
3.600330308E1,9.777517548E0
3.601328908E1,9.768985291E0
3.602327508E1,9.772128754E0
3.603326208E1,9.772278442E0
3.604324908E1,9.761800232E0
3.605323508E1,9.735904083E0
3.606322208E1,9.761500854E0
3.607320908E1,9.765692139E0
3.608319608E1,9.783205719E0
3.609318308E1,9.780211945E0
3.610317108E1,9.785001984E0
3.611315808E1,9.760153656E0
3.612314508E1,9.761500854E0
3.613313308E1,9.764195251E0
3.614312008E1,9.773026886E0
3.615310808E1,9.760003967E0
3.616309608E1,9.755513306E0
3.617308308E1,9.763147430E0
3.618307108E1,9.791139221E0
3.619305908E1,9.759704590E0
3.620304608E1,9.772128754E0
