
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
9.42884199e+02, 2.1181e+01, -3.4740e-01
9.14761092e+02, 2.1193e+01, -3.4708e-01
8.87476804e+02, 2.1177e+01, -3.5331e-01
8.61006315e+02, 2.1187e+01, -2.7145e-01
8.35325354e+02, 2.1180e+01, -3.1918e-01
8.10410370e+02, 2.1182e+01, -2.9060e-01
7.86238517e+02, 2.1188e+01, -2.9293e-01
7.62787631e+02, 2.1184e+01, -2.9261e-01
7.40036207e+02, 2.1180e+01, -3.0662e-01
7.17963382e+02, 2.1184e+01, -2.5647e-01
6.96548917e+02, 2.1189e+01, -2.4167e-01
6.75773174e+02, 2.1178e+01, -3.0384e-01
6.55617102e+02, 2.1182e+01, -2.9312e-01
6.36062219e+02, 2.1179e+01, -2.4573e-01
6.17090594e+02, 2.1176e+01, -2.0735e-01
5.98684829e+02, 2.1179e+01, -2.5542e-01
5.80828047e+02, 2.1182e+01, -2.5524e-01
5.63503873e+02, 2.1183e+01, -2.5968e-01
5.46696422e+02, 2.1182e+01, -2.1723e-01
5.30390282e+02, 2.1184e+01, -2.6164e-01
5.14570500e+02, 2.1186e+01, -2.2978e-01
4.99222569e+02, 2.1189e+01, -1.9567e-01
4.84332416e+02, 2.1178e+01, -2.1539e-01
4.69886387e+02, 2.1181e+01, -2.0366e-01
4.55871235e+02, 2.1178e+01, -1.9659e-01
4.42274109e+02, 2.1186e+01, -1.9100e-01
4.29082540e+02, 2.1182e+01, -1.7669e-01
4.16284431e+02, 2.1179e+01, -1.8550e-01
4.03868048e+02, 2.1175e+01, -1.8364e-01
3.91822004e+02, 2.1185e+01, -1.7763e-01
3.80135254e+02, 2.1179e+01, -1.7329e-01
3.68797080e+02, 2.1195e+01, -1.7502e-01
3.57797087e+02, 2.1180e+01, -1.1189e-01
3.47125187e+02, 2.1193e+01, -1.1684e-01
3.36771594e+02, 2.1186e+01, -1.1218e-01
3.26726815e+02, 2.1180e+01, -1.7295e-01
3.16981638e+02, 2.1179e+01, -1.2773e-01
3.07527128e+02, 2.1181e+01, -1.6418e-01
2.98354614e+02, 2.1178e+01, -1.8289e-01
2.89455686e+02, 2.1189e+01, -8.6127e-02
2.80822183e+02, 2.1197e+01, -8.4866e-02
2.72446189e+02, 2.1190e+01, -1.2071e-01
2.64320023e+02, 2.1195e+01, -5.9919e-02
2.56436234e+02, 2.1195e+01, -1.5675e-01
2.48787592e+02, 2.1176e+01, -1.3547e-01
2.41367083e+02, 2.1193e+01, -9.5732e-02
2.34167904e+02, 2.1183e+01, -9.3280e-02
2.27183453e+02, 2.1197e+01, -5.2274e-02
2.20407324e+02, 2.1185e+01, -1.1749e-01
2.13833305e+02, 2.1179e+01, -1.8619e-01
2.07455367e+02, 2.1195e+01, -9.7308e-02
2.01267661e+02, 2.1188e+01, -4.2846e-02
1.95264515e+02, 2.1166e+01, -1.1176e-01
1.89440422e+02, 2.1194e+01, -1.2075e-01
1.83790043e+02, 2.1186e+01, -3.9703e-02
1.78308196e+02, 2.1190e+01, -8.5528e-02
1.72989854e+02, 2.1184e+01, -8.7743e-02
1.67830141e+02, 2.1197e+01, 3.0414e-03
1.62824324e+02, 2.1185e+01, -1.0393e-01
1.57967815e+02, 2.1184e+01, -1.1515e-01
1.53256159e+02, 2.1183e+01, -4.9321e-02
1.48685037e+02, 2.1191e+01, -6.6281e-02
1.44250255e+02, 2.1186e+01, -4.7116e-02
1.39947749e+02, 2.1184e+01, -8.5303e-02
1.35773572e+02, 2.1198e+01, -7.2581e-02
1.31723897e+02, 2.1180e+01, -9.4987e-02
1.27795010e+02, 2.1179e+01, -1.1329e-01
1.23983309e+02, 2.1187e+01, -8.4467e-02
1.20285298e+02, 2.1196e+01, -6.7190e-02
1.16697587e+02, 2.1198e+01, 1.7663e-02
1.13216885e+02, 2.1184e+01, -5.2874e-02
1.09840001e+02, 2.1187e+01, -4.3850e-02
1.06563838e+02, 2.1184e+01, -7.6147e-02
1.03385392e+02, 2.1190e+01, -3.5833e-02
1.00301749e+02, 2.1168e+01, -6.8159e-03
9.73100807e+01, 2.1191e+01, -1.0060e-01
9.44076438e+01, 2.1199e+01, -4.3282e-03
9.15917770e+01, 2.1193e+01, 2.6455e-02
8.88598982e+01, 2.1188e+01, -5.4016e-02
8.62095023e+01, 2.1183e+01, 6.5815e-03
8.36381589e+01, 2.1193e+01, 2.1207e-02
8.11435101e+01, 2.1188e+01, 4.7525e-03
7.87232684e+01, 2.1188e+01, -4.4000e-02
7.63752145e+01, 2.1187e+01, -5.7442e-02
7.40971953e+01, 2.1176e+01, -7.9191e-02
7.18871218e+01, 2.1190e+01, 1.9486e-02
6.97429675e+01, 2.1202e+01, 1.2528e-02
6.76627662e+01, 2.1202e+01, -3.4404e-02
6.56446103e+01, 2.1193e+01, -4.0440e-02
6.36866494e+01, 2.1174e+01, -7.6854e-02
6.17870880e+01, 2.1193e+01, -5.0494e-02
5.99441842e+01, 2.1184e+01, -3.9000e-02
5.81562480e+01, 2.1191e+01, -5.0173e-02
5.64216401e+01, 2.1185e+01, -6.7366e-02
5.47387698e+01, 2.1194e+01, -2.9658e-02
5.31060939e+01, 2.1197e+01, -2.5318e-03
5.15221153e+01, 2.1186e+01, -2.3886e-02
4.99853816e+01, 2.1193e+01, -6.2771e-02
4.84944835e+01, 2.1193e+01, 2.5557e-02
4.70480539e+01, 2.1188e+01, 3.8800e-02
4.56447666e+01, 2.1179e+01, -3.6311e-02
4.42833347e+01, 2.1192e+01, 2.6751e-02
4.29625097e+01, 2.1188e+01, -7.7622e-02
4.16810806e+01, 2.1197e+01, 5.8536e-03
4.04378723e+01, 2.1183e+01, -4.2903e-04
3.92317447e+01, 2.1198e+01, -6.5507e-02
3.80615919e+01, 2.1189e+01, 2.7613e-02
3.69263409e+01, 2.1193e+01, 1.7783e-02
3.58249507e+01, 2.1194e+01, -3.8791e-02
3.47564113e+01, 2.1200e+01, 1.3494e-02
3.37197429e+01, 2.1199e+01, 1.9201e-02
3.27139948e+01, 2.1189e+01, -9.4181e-02
3.17382449e+01, 2.1181e+01, 2.4891e-02
3.07915983e+01, 2.1197e+01, 2.6459e-03
2.98731871e+01, 2.1206e+01, 1.5455e-02
2.89821691e+01, 2.1194e+01, 1.8334e-02
2.81177271e+01, 2.1188e+01, -6.0760e-03
2.72790686e+01, 2.1174e+01, -4.6665e-02
2.64654245e+01, 2.1172e+01, 3.9467e-02
2.56760487e+01, 2.1194e+01, -9.3319e-02
2.49102174e+01, 2.1178e+01, -2.1941e-02
2.41672282e+01, 2.1199e+01, -1.4043e-02
2.34464000e+01, 2.1188e+01, -1.5774e-02
2.27470717e+01, 2.1191e+01, 5.7707e-02
2.20686020e+01, 2.1196e+01, 3.7881e-02
2.14103688e+01, 2.1190e+01, -1.5461e-02
2.07717686e+01, 2.1189e+01, 4.5072e-02
2.01522156e+01, 2.1194e+01, -1.4400e-02
