4700
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
178.838509,-0.085247,-0.61911
174.944927,0.0035711,-0.81952
171.136115,-0.013765,-0.61665
167.410227,0.066159,-0.62057
163.765456,0.088426,-1.1203
160.200038,0.035881,-0.83219
156.712244,-0.033052,-0.35363
153.300384,0.023583,-0.84988
149.962806,-0.073872,-0.60219
146.697892,-0.018225,0.0012771
143.50406,0.038977,-0.48894
140.379762,-0.02242,-0.26047
137.323486,-0.054499,-0.40717
134.333748,-0.046193,-0.75348
131.409102,-0.078917,-0.2078
128.54813,-0.0049874,-0.75284
125.749445,-0.0088126,-0.31276
123.011692,-0.084484,-0.36642
120.333544,-0.034399,-0.39038
117.713703,0.073042,-0.60964
115.1509,-0.10898,-0.0011705
112.643893,-0.08304,-0.35494
110.191468,0.10198,-0.58015
107.792435,0.043354,-0.51845
105.445633,-0.084466,-0.30148
103.149924,0.14036,-0.67766
100.904196,0.11453,-0.72895
98.7073611,0.11481,-0.81517
96.5583546,0.13792,-0.63792
94.4561351,0.09623,-0.28951
92.3996841,-0.079257,-0.11482
90.388005,0.10675,-0.81576
88.4201233,-0.048084,-0.50741
86.4950852,-0.044154,-0.37808
84.6119581,-0.032934,-0.21492
82.7698295,-0.096894,0.053043
80.9678068,0.054477,-0.17878
79.2050168,0.11268,-0.75359
77.4806054,-0.13643,0.27869
75.793737,-0.12087,-0.0074771
74.1435942,-0.00045138,-0.26184
72.5293775,-0.072238,-0.19474
70.9503047,0.082017,-0.68759
69.4056107,-0.083558,-0.18457
67.894547,0.0015533,0.054996
66.4163813,-0.10148,-0.11324
64.9703976,0.12899,-0.44426
63.5558951,-0.040643,-0.56193
62.1721884,-0.0078155,-0.10126
60.8186071,-0.03117,-0.052431
59.4944952,-0.031996,-0.31142
58.1992113,0.056679,-0.41822
56.9321276,0.1256,-0.35939
55.6926302,-0.060446,0.0058346
54.4801185,-0.036288,-0.3219
53.294005,-0.11719,0.32788
52.133715,0.070187,-0.44442
50.9986862,0.15812,-0.49207
49.8883687,0.10512,-0.486
48.8022245,0.105,-0.32064
47.7397272,0.047005,-0.43672
46.7003621,-0.018568,-0.00023988
45.6836255,-0.022877,-0.21609
44.6890248,-0.080836,-0.18952
43.716078,-0.019269,-0.099854
42.7643138,-0.01692,-0.35396
41.8332708,-0.023545,-0.12142
40.9224981,0.10479,-0.43955
40.0315542,0.051017,-0.23299
39.1600076,0.054787,-0.67351
38.3074358,0.082202,-0.23797
37.4734257,0.14001,-0.25688
36.6575733,0.10071,-0.032953
35.8594832,-0.080197,-0.096636
35.0787688,-0.044559,-0.2672
34.3150516,0.047777,-0.25571
33.5679617,-0.028993,-0.32982
32.8371371,-0.026497,-0.12473
32.1222236,-0.02167,0.0089904
31.4228749,-0.10005,0.16982
30.738752,0.1005,-0.15918
30.0695235,-0.073131,-0.032526
29.4148651,-0.11374,0.0054478
28.7744596,0.012016,-0.098092
28.1479966,0.077036,-0.042038
27.5351727,0.16199,-0.48426
26.9356909,-0.046996,0.18257
26.3492607,0.075672,-0.093442
25.775598,-0.0048313,-0.26526
25.2144248,0.015193,-0.062101
24.6654691,0.057017,0.10852
24.128465,0.058876,-0.063207
23.6031523,0.058446,-0.074743
23.0892765,0.056477,-0.12339
22.5865885,0.13725,-0.35822
22.0948447,0.0033514,-0.22653
21.613807,-0.044878,0.08478
21.1432422,0.027198,0.094282
20.6829222,0.011909,-0.022413
20.2326241,0.14374,-0.49219
19.7921297,0.10841,-0.32977
19.3612255,-0.090461,0.071145
18.9397027,0.10732,-0.040072
18.5273571,-0.081286,0.41061
18.1239889,0.033849,-0.027339
17.7294026,0.0028009,-0.024525
17.3434071,-0.062895,0.030684
16.9658152,0.045919,-0.11837
16.5964441,0.15989,-0.60232
16.2351148,0.084708,-0.21722
15.8816521,-0.09484,0.39405
15.5358848,-0.0057682,-0.27225
15.1976454,-0.05897,0.1049
14.86677,0.060402,-0.52626
14.5430982,-0.0018356,-0.20284
14.2264733,-0.057923,0.079207
13.9167417,0.094272,-0.44355
13.6137535,-0.050619,-0.083773
13.3173617,-0.019992,0.034111
13.0274229,0.092044,-0.33761
12.7437965,-0.014287,0.13065
12.466345,0.053145,-0.23109
12.1949341,0.030536,0.13856
11.9294321,-0.067389,0.018908
11.6697106,0.037582,-0.43611
11.4156436,-0.0515,0.22297
