	mass_A
t	x
1.045667E1	5.612299E1
1.046000E1	5.746398E1
1.046500E1	5.884290E1
1.046833E1	5.978573E1
1.047333E1	6.146362E1
1.047667E1	6.311168E1
1.048167E1	6.440131E1
1.048500E1	6.593052E1
1.049000E1	6.677042E1
1.049333E1	6.814251E1
1.049833E1	6.987766E1
1.050167E1	7.075184E1
1.050667E1	7.192654E1
1.051000E1	7.373670E1
1.051500E1	7.508866E1
1.051833E1	7.625386E1
1.052333E1	7.765551E1
1.052667E1	7.874263E1
1.053167E1	7.970277E1
1.053500E1	8.130960E1
1.054000E1	8.276474E1
1.054333E1	8.404807E1
1.054833E1	8.489533E1
1.055167E1	8.644266E1
1.055667E1	8.770717E1
1.056000E1	8.905520E1
1.056500E1	8.976477E1
1.056833E1	9.127312E1
1.057333E1	9.211076E1
1.057667E1	9.380429E1
1.058167E1	9.534833E1
1.058500E1	9.605742E1
1.059000E1	9.696698E1
1.059333E1	9.836975E1
1.059833E1	9.909252E1
1.060167E1	1.008668E2
1.060667E1	1.019543E2
1.061000E1	1.027533E2
1.061500E1	1.042731E2
1.061833E1	1.053160E2
1.062333E1	1.059782E2
1.062667E1	1.073895E2
1.063167E1	1.078083E2
1.063500E1	1.090918E2
1.064000E1	1.098689E2
1.064333E1	1.112205E2
1.064833E1	1.121819E2
1.065167E1	1.128136E2
1.065667E1	1.143197E2
1.066000E1	1.151819E2
1.066333E1	1.160621E2
1.066833E1	1.172542E2
1.067167E1	1.180633E2
1.067667E1	1.188959E2
1.068000E1	1.196806E2
1.068500E1	1.199372E2
1.068833E1	1.212230E2
1.069333E1	1.223586E2
1.069667E1	1.229072E2
1.070167E1	1.234234E2
1.070500E1	1.237615E2
1.071000E1	1.248377E2
1.071333E1	1.251195E2
1.071833E1	1.264676E2
1.072167E1	1.276527E2
1.072667E1	1.274354E2
1.073000E1	1.274376E2
1.073500E1	1.287071E2
1.073833E1	1.283880E2
1.074333E1	1.296755E2
1.074667E1	1.297099E2
1.075167E1	1.303526E2
1.075500E1	1.308077E2
1.076000E1	1.309429E2
1.076333E1	1.319448E2
1.076833E1	1.318987E2
1.077167E1	1.320930E2
1.077667E1	1.331827E2
1.078000E1	1.335417E2
1.078500E1	1.342565E2
1.078833E1	1.342137E2
1.079333E1	1.352088E2
1.079667E1	1.351018E2
1.080167E1	1.353271E2
1.080500E1	1.361682E2
1.081000E1	1.359434E2
1.081333E1	1.358302E2
1.081833E1	1.360279E2
1.082167E1	1.364559E2
1.082667E1	1.366225E2
1.083000E1	1.370676E2
1.083500E1	1.368532E2
1.083833E1	1.372978E2
1.084333E1	1.368215E2
1.084667E1	1.368858E2
1.085167E1	1.370610E2
1.085500E1	1.373264E2
1.086000E1	1.372787E2
1.086333E1	1.374587E2
1.086833E1	1.377283E2
1.087167E1	1.375058E2
1.087667E1	1.374509E2
1.088000E1	1.373921E2
1.088500E1	1.369567E2
1.088833E1	1.368844E2
1.089333E1	1.371157E2
1.089667E1	1.370492E2
1.090167E1	1.372304E2
1.090500E1	1.371045E2
1.091000E1	1.368277E2
1.091333E1	1.365417E2
1.091833E1	1.360465E2
1.092167E1	1.364710E2
1.092667E1	1.363671E2
1.093000E1	1.358228E2
1.093500E1	1.349580E2
1.093833E1	1.350402E2
1.094333E1	1.341298E2
1.094667E1	1.343061E2
1.095167E1	1.339952E2
1.095500E1	1.330576E2
1.096000E1	1.332326E2
1.096333E1	1.328214E2
1.096833E1	1.318424E2
1.097167E1	1.309554E2
1.097667E1	1.310329E2
1.098000E1	1.298605E2
1.098500E1	1.293077E2
1.098833E1	1.292340E2
1.099333E1	1.286797E2
1.099667E1	1.281559E2
1.100167E1	1.272985E2
1.100500E1	1.271423E2
1.101000E1	1.260337E2
1.101333E1	1.252182E2
1.101833E1	1.250754E2
1.102167E1	1.239421E2
1.102667E1	1.232037E2
1.103000E1	1.229499E2
1.103500E1	1.220908E2
1.103833E1	1.207153E2
1.104333E1	1.195802E2
1.104667E1	1.188917E2
1.105000E1	1.180029E2
1.105500E1	1.173124E2
1.105833E1	1.161240E2
1.106333E1	1.161865E2
1.106667E1	1.151246E2
1.107167E1	1.137751E2
1.107500E1	1.129562E2
1.108000E1	1.122228E2
1.108333E1	1.108816E2
1.108833E1	1.097810E2
1.109167E1	1.085501E2
1.109667E1	1.086061E2
1.110000E1	1.064579E2
1.110500E1	1.065962E2
1.110833E1	1.043332E2
1.111333E1	1.045316E2
1.111667E1	1.034849E2
1.112167E1	1.014047E2
1.112500E1	1.018392E2
1.113000E1	1.004632E2
1.113333E1	9.944504E1
1.113833E1	9.795411E1
1.114167E1	9.710739E1
1.114667E1	9.573010E1
1.115000E1	9.454413E1
1.115500E1	9.302858E1
1.115833E1	9.217813E1
1.116333E1	9.134277E1
1.116667E1	9.006725E1
1.117167E1	8.887049E1
1.117500E1	8.714690E1
1.118000E1	8.578977E1
1.118333E1	8.496472E1
1.118833E1	8.323399E1
1.119167E1	8.177032E1
1.119667E1	8.128092E1
1.120000E1	7.965082E1
1.120500E1	7.773911E1
1.120833E1	7.725492E1
1.121333E1	7.573478E1
1.121667E1	7.365789E1
1.122167E1	7.316482E1
1.122500E1	7.162688E1
1.123000E1	6.981267E1
1.123333E1	6.875125E1
1.123833E1	6.688373E1
1.124167E1	6.619264E1
1.124667E1	6.440988E1
1.125000E1	6.256167E1
1.125500E1	6.214246E1
1.125833E1	6.024829E1
1.126333E1	5.891269E1
1.126667E1	5.736578E1
1.127167E1	5.570246E1
1.127500E1	5.492714E1
1.128000E1	5.266931E1
1.128333E1	5.172555E1
1.128833E1	4.982135E1
1.129167E1	4.906166E1
1.129667E1	4.712605E1
1.130000E1	4.625430E1
1.130500E1	4.457342E1
1.130833E1	4.290115E1
1.131333E1	4.175842E1
1.131667E1	3.979134E1
1.132167E1	3.855602E1
1.132500E1	3.740880E1
1.133000E1	3.571710E1
1.133333E1	3.382358E1
1.133833E1	3.255817E1
1.134167E1	3.065192E1
1.134667E1	2.950846E1
1.135000E1	2.780542E1
1.135500E1	2.640604E1
1.135833E1	2.465210E1
1.136333E1	2.337499E1
1.136667E1	2.180426E1
1.137167E1	2.051380E1
1.137500E1	1.878059E1
1.138000E1	1.717052E1
1.138333E1	1.588291E1
1.138833E1	1.408548E1
1.139167E1	1.276129E1
1.139667E1	1.144819E1
1.140000E1	1.028372E1
1.140500E1	8.696468E0
1.140833E1	6.774144E0
1.141333E1	5.564159E0
1.141667E1	3.844934E0
1.142167E1	2.644534E0
1.142500E1	9.100905E-1
1.143000E1	-2.889542E-1
1.143333E1	-1.691770E0
1.143833E1	-2.658866E0
1.144167E1	-4.483903E0
1.144500E1	-6.146520E0
1.145000E1	-7.212380E0
1.145333E1	-9.086760E0
1.145833E1	-9.943798E0
1.146167E1	-1.156690E1
1.146667E1	-1.322035E1
1.147000E1	-1.434841E1
1.147500E1	-1.598284E1
1.147833E1	-1.721680E1
1.148333E1	-1.901357E1
1.148667E1	-2.001925E1
1.149167E1	-2.179326E1
1.149500E1	-2.279552E1
1.150000E1	-2.391065E1
1.150333E1	-2.545657E1
1.150833E1	-2.705093E1
1.151167E1	-2.807634E1
1.151667E1	-2.945621E1
1.152000E1	-3.131400E1
1.152500E1	-3.201136E1
1.152833E1	-3.414891E1
1.153333E1	-3.486451E1
1.153667E1	-3.610975E1
1.154167E1	-3.767597E1
1.154500E1	-3.894650E1
1.155000E1	-3.970125E1
1.155333E1	-4.044657E1
1.155833E1	-4.155877E1
1.156167E1	-4.278988E1
1.156667E1	-4.429281E1
1.157000E1	-4.594002E1
1.157500E1	-4.737513E1
1.157833E1	-4.791813E1
1.158333E1	-4.898362E1
1.158667E1	-5.050557E1
1.159167E1	-5.173559E1
1.159500E1	-5.321098E1
1.160000E1	-5.363503E1
1.160333E1	-5.453573E1
1.160833E1	-5.549031E1
1.161167E1	-5.650181E1
1.161667E1	-5.777635E1
1.162000E1	-5.884620E1
1.162500E1	-5.974039E1
1.162833E1	-6.082035E1
1.163333E1	-6.185097E1
1.163667E1	-6.297857E1
1.164167E1	-6.407233E1
1.164500E1	-6.533386E1
1.165000E1	-6.634800E1
1.165333E1	-6.722200E1
1.165833E1	-6.839675E1
1.166167E1	-6.937379E1
1.166667E1	-7.046812E1
1.167000E1	-7.129183E1
1.167500E1	-7.235580E1
1.167833E1	-7.325032E1
1.168333E1	-7.392937E1
1.168667E1	-7.477591E1
1.169167E1	-7.639777E1
1.169500E1	-7.757105E1
1.170000E1	-7.858101E1
1.170333E1	-7.952442E1
1.170833E1	-8.021508E1
1.171167E1	-8.084893E1
1.171667E1	-8.096260E1
1.172000E1	-8.169077E1
1.172500E1	-8.317801E1
1.172833E1	-8.406827E1
1.173333E1	-8.450595E1
1.173667E1	-8.459432E1
1.174167E1	-8.636096E1
1.174500E1	-8.609504E1
1.175000E1	-8.660390E1
1.175333E1	-8.748062E1
1.175833E1	-8.796968E1
1.176167E1	-8.931123E1
1.176667E1	-8.987202E1
1.177000E1	-8.984657E1
1.177500E1	-9.044932E1
1.177833E1	-9.069533E1
1.178333E1	-9.148238E1
1.178667E1	-9.211695E1
1.179167E1	-9.282463E1
1.179500E1	-9.264224E1
1.180000E1	-9.301073E1
1.180333E1	-9.433255E1
1.180833E1	-9.417394E1
1.181167E1	-9.537188E1
1.181667E1	-9.477974E1
1.182000E1	-9.523467E1
1.182333E1	-9.610944E1
1.182833E1	-9.614233E1
1.183167E1	-9.660886E1
1.183667E1	-9.655108E1
1.184000E1	-9.637830E1
1.184500E1	-9.637887E1
1.184833E1	-9.667207E1
1.185333E1	-9.673693E1
1.185667E1	-9.680850E1
1.186167E1	-9.672258E1
1.186500E1	-9.708152E1
1.187000E1	-9.742273E1
1.187333E1	-9.843422E1
1.187833E1	-9.774215E1
1.188167E1	-9.769859E1
1.188667E1	-9.775087E1
1.189000E1	-9.779126E1
1.189500E1	-9.843246E1
1.189833E1	-9.749184E1
1.190333E1	-9.822877E1
1.190667E1	-9.763343E1
1.191167E1	-9.776367E1
1.191500E1	-9.823507E1
1.192000E1	-9.769317E1
1.192333E1	-9.806978E1
1.192833E1	-9.829668E1
1.193167E1	-9.804350E1
1.193667E1	-9.758124E1
1.194000E1	-9.835362E1
1.194500E1	-9.809762E1
1.194833E1	-9.784178E1
1.195333E1	-9.732084E1
1.195667E1	-9.671413E1
1.196167E1	-9.722251E1
1.196500E1	-9.693124E1
1.197000E1	-9.616546E1
1.197333E1	-9.573389E1
1.197833E1	-9.607794E1
1.198167E1	-9.546334E1
1.198667E1	-9.470887E1
1.199000E1	-9.469831E1
1.199500E1	-9.377944E1
1.199833E1	-9.405282E1
1.200333E1	-9.332717E1
1.200667E1	-9.275746E1
1.201167E1	-9.217763E1
1.201500E1	-9.223168E1
1.202000E1	-9.196640E1
1.202333E1	-9.087869E1
1.202833E1	-9.093943E1
1.203167E1	-9.026401E1
1.203667E1	-8.981532E1
1.204000E1	-8.848442E1
1.204500E1	-8.784572E1
1.204833E1	-8.786034E1
1.205333E1	-8.771339E1
1.205667E1	-8.573597E1
1.206167E1	-8.591253E1
1.206500E1	-8.525248E1
1.207000E1	-8.386017E1
1.207333E1	-8.333272E1
1.207833E1	-8.308324E1
1.208167E1	-8.184168E1
1.208667E1	-8.102623E1
1.209000E1	-8.069341E1
1.209500E1	-8.018788E1
1.209833E1	-7.854422E1
1.210333E1	-7.747806E1
1.210667E1	-7.638581E1
1.211167E1	-7.548634E1
1.211500E1	-7.456589E1
1.212000E1	-7.377548E1
1.212333E1	-7.288001E1
1.212833E1	-7.202389E1
1.213167E1	-7.121316E1
1.213667E1	-7.084800E1
1.214000E1	-6.982773E1
1.214500E1	-6.882436E1
1.214833E1	-6.782324E1
1.215333E1	-6.691990E1
1.215667E1	-6.603434E1
1.216167E1	-6.529750E1
1.216500E1	-6.385344E1
1.217000E1	-6.340598E1
1.217333E1	-6.135411E1
1.217833E1	-6.164652E1
1.218167E1	-6.050928E1
1.218667E1	-5.863211E1
1.219000E1	-5.836933E1
1.219500E1	-5.705923E1
1.219833E1	-5.602131E1
1.220333E1	-5.514978E1
1.220667E1	-5.430648E1
1.221167E1	-5.298617E1
1.221500E1	-5.201981E1
1.222000E1	-5.088461E1
1.222333E1	-4.906935E1
1.222667E1	-4.786392E1
1.223167E1	-4.706584E1
1.223500E1	-4.576664E1
1.224000E1	-4.419656E1
1.224333E1	-4.305224E1
1.224833E1	-4.232517E1
1.225167E1	-4.144213E1
1.225667E1	-4.037499E1
1.226000E1	-3.908396E1
1.226500E1	-3.719185E1
1.226833E1	-3.605735E1
1.227333E1	-3.522651E1
1.227667E1	-3.364926E1
1.228167E1	-3.206442E1
1.228500E1	-3.108182E1
1.229000E1	-2.970269E1
1.229333E1	-2.823446E1
1.229833E1	-2.729478E1
1.230167E1	-2.598975E1
1.230667E1	-2.438427E1
1.231000E1	-2.253383E1
1.231500E1	-2.201045E1
1.231833E1	-2.007430E1
1.232333E1	-1.915098E1
1.232667E1	-1.759446E1
1.233167E1	-1.586139E1
1.233500E1	-1.452215E1
1.234000E1	-1.293648E1
1.234333E1	-1.174048E1
1.234833E1	-1.015251E1
1.235167E1	-9.077761E0
1.235667E1	-7.050422E0
1.236000E1	-6.087274E0
1.236500E1	-4.912495E0
1.236833E1	-2.715392E0
1.237333E1	-1.477293E0
1.237667E1	7.557547E-2
1.238167E1	1.903908E0
1.238500E1	2.751584E0
1.239000E1	3.831854E0
1.239333E1	6.170089E0
1.239833E1	6.683552E0
1.240167E1	8.927180E0
1.240667E1	9.648438E0
1.241000E1	1.105762E1
1.241500E1	1.316304E1
1.241833E1	1.489182E1
1.242333E1	1.587513E1
1.242667E1	1.719894E1
1.243167E1	1.875317E1
1.243500E1	1.996285E1
1.244000E1	2.224839E1
1.244333E1	2.335280E1
1.244833E1	2.515257E1
1.245167E1	2.653714E1
1.245667E1	2.822374E1
1.246000E1	2.931182E1
1.246500E1	3.107310E1
1.246833E1	3.333311E1
1.247333E1	3.390828E1
1.247667E1	3.548332E1
1.248167E1	3.738581E1
1.248500E1	3.856796E1
1.249000E1	3.989322E1
1.249333E1	4.085262E1
1.249833E1	4.289006E1
1.250167E1	4.394963E1
1.250667E1	4.497859E1
1.251000E1	4.699289E1
1.251500E1	4.786544E1
1.251833E1	4.945883E1
1.252333E1	5.113379E1
1.252667E1	5.215480E1
1.253167E1	5.411441E1
1.253500E1	5.514582E1
1.254000E1	5.723710E1
1.254333E1	5.837466E1
1.254833E1	5.982472E1
1.255167E1	6.074132E1
1.255667E1	6.220257E1
1.256000E1	6.378108E1
1.256500E1	6.477200E1
1.256833E1	6.602052E1
1.257333E1	6.761511E1
1.257667E1	6.906462E1
1.258167E1	7.039822E1
1.258500E1	7.175934E1
1.259000E1	7.341768E1
1.259333E1	7.413266E1
1.259833E1	7.607265E1
1.260167E1	7.697492E1
1.260500E1	7.820858E1
1.261000E1	7.951345E1
1.261333E1	8.109915E1
1.261833E1	8.195012E1
1.262167E1	8.331831E1
1.262667E1	8.463885E1
1.263000E1	8.621155E1
1.263500E1	8.682698E1
1.263833E1	8.799966E1
1.264333E1	8.897549E1
1.264667E1	9.006244E1
1.265167E1	9.147224E1
1.265500E1	9.310122E1
1.266000E1	9.423801E1
1.266333E1	9.496715E1
1.266833E1	9.589788E1
1.267167E1	9.692550E1
1.267667E1	9.807297E1
1.268000E1	9.867382E1
1.268500E1	1.000734E2
1.268833E1	1.010586E2
1.269333E1	1.022967E2
1.269667E1	1.036813E2
1.270167E1	1.043161E2
1.270500E1	1.056374E2
1.271000E1	1.063088E2
1.271333E1	1.075241E2
1.271833E1	1.081670E2
1.272167E1	1.093451E2
1.272667E1	1.101560E2
1.273000E1	1.111003E2
1.273500E1	1.118301E2
1.273833E1	1.132530E2
1.274333E1	1.138093E2
1.274667E1	1.150283E2
1.275167E1	1.156445E2
1.275500E1	1.162044E2
1.276000E1	1.165785E2
1.276333E1	1.182150E2
1.276833E1	1.190282E2
1.277167E1	1.196507E2
1.277667E1	1.197263E2
1.278000E1	1.211175E2
1.278500E1	1.219096E2
1.278833E1	1.222413E2
1.279333E1	1.226284E2
1.279667E1	1.239477E2
1.280167E1	1.240073E2
1.280500E1	1.249882E2
1.281000E1	1.250382E2
1.281333E1	1.261337E2
1.281833E1	1.262655E2
1.282167E1	1.269758E2
1.282667E1	1.273520E2
1.283000E1	1.282010E2
1.283500E1	1.288731E2
1.283833E1	1.287447E2
1.284333E1	1.295472E2
1.284667E1	1.301225E2
1.285167E1	1.307808E2
1.285500E1	1.313416E2
1.286000E1	1.308809E2
1.286333E1	1.315475E2
1.286833E1	1.322227E2
1.287167E1	1.324817E2
1.287667E1	1.333667E2
1.288000E1	1.325141E2
1.288500E1	1.326965E2
1.288833E1	1.330969E2
1.289333E1	1.344824E2
1.289667E1	1.337466E2
1.290167E1	1.341413E2
1.290500E1	1.341595E2
1.291000E1	1.347853E2
1.291333E1	1.351764E2
1.291833E1	1.353110E2
1.292167E1	1.346506E2
1.292667E1	1.348640E2
1.293000E1	1.348875E2
1.293500E1	1.352300E2
1.293833E1	1.349112E2
1.294333E1	1.352945E2
1.294667E1	1.349687E2
1.295167E1	1.353598E2
1.295500E1	1.345272E2
1.296000E1	1.352952E2
1.296333E1	1.351519E2
1.296833E1	1.353075E2
1.297167E1	1.350750E2
1.297667E1	1.351316E2
1.298000E1	1.351334E2
1.298500E1	1.350786E2
1.298833E1	1.351374E2
1.299333E1	1.347076E2
1.299667E1	1.339468E2
1.300000E1	1.340463E2
1.300500E1	1.340697E2
1.300833E1	1.334801E2
1.301333E1	1.329459E2
1.301667E1	1.327437E2
1.302167E1	1.319228E2
1.302500E1	1.319237E2
1.303000E1	1.310836E2
1.303333E1	1.312072E2
1.303833E1	1.309055E2
1.304167E1	1.298838E2
1.304667E1	1.291338E2
1.305000E1	1.291930E2
1.305500E1	1.288503E2
1.305833E1	1.278688E2
1.306333E1	1.269093E2
1.306667E1	1.268828E2
1.307167E1	1.258777E2
1.307500E1	1.248798E2
1.308000E1	1.245930E2
1.308333E1	1.241047E2
1.308833E1	1.233683E2
1.309167E1	1.228800E2
1.309667E1	1.215971E2
1.310000E1	1.203982E2
1.310500E1	1.195303E2
1.310833E1	1.193576E2
1.311333E1	1.198821E2
1.311667E1	1.173544E2
1.312167E1	1.168306E2
1.312500E1	1.162388E2
1.313000E1	1.155264E2
1.313333E1	1.150804E2
1.313833E1	1.138415E2
1.314167E1	1.128409E2
1.314667E1	1.118597E2
1.315000E1	1.109226E2
1.315500E1	1.098832E2
1.315833E1	1.091010E2
1.316333E1	1.078592E2
1.316667E1	1.071189E2
1.317167E1	1.060286E2
1.317500E1	1.051432E2
1.318000E1	1.041529E2
1.318333E1	1.033198E2
1.318833E1	1.021524E2
1.319167E1	1.014381E2
1.319667E1	1.005963E2
1.320000E1	9.936604E1
1.320500E1	9.789646E1
1.320833E1	9.702167E1
1.321333E1	9.607289E1
1.321667E1	9.467003E1
1.322167E1	9.434581E1
1.322500E1	9.317890E1
1.323000E1	9.204285E1
1.323333E1	9.093621E1
1.323833E1	8.950021E1
1.324167E1	8.794897E1
1.324667E1	8.739593E1
1.325000E1	8.623807E1
1.325500E1	8.513420E1
1.325833E1	8.408341E1
1.326333E1	8.290727E1
1.326667E1	8.121773E1
1.327167E1	7.974588E1
1.327500E1	7.910684E1
1.328000E1	7.777880E1
1.328333E1	7.599781E1
1.328833E1	7.535090E1
1.329167E1	7.396909E1
1.329667E1	7.187522E1
1.330000E1	7.124960E1
1.330500E1	6.980965E1
1.330833E1	6.809923E1
1.331333E1	6.730494E1
1.331667E1	6.594460E1
1.332167E1	6.413310E1
1.332500E1	6.287604E1
1.333000E1	6.166962E1
1.333333E1	5.969731E1
1.333833E1	5.887678E1
1.334167E1	5.687474E1
1.334667E1	5.617420E1
1.335000E1	5.441527E1
1.335500E1	5.279843E1
1.335833E1	5.174549E1
1.336333E1	4.995242E1
1.336667E1	4.887907E1
1.337167E1	4.690299E1
1.337500E1	4.601923E1
1.338000E1	4.374994E1
1.338333E1	4.311682E1
1.338667E1	4.139862E1
1.339167E1	3.969603E1
1.339500E1	3.891117E1
1.340000E1	3.696435E1
1.340333E1	3.560810E1
1.340833E1	3.381669E1
1.341167E1	3.253299E1
1.341667E1	3.087397E1
1.342000E1	2.947355E1
1.342500E1	2.785421E1
1.342833E1	2.660492E1
1.343333E1	2.483303E1
1.343667E1	2.392587E1
1.344167E1	2.208279E1
1.344500E1	2.124169E1
1.345000E1	1.998750E1
1.345333E1	1.776636E1
1.345833E1	1.699886E1
1.346167E1	1.478078E1
1.346667E1	1.367735E1
1.347000E1	1.187089E1
1.347500E1	1.082700E1
1.347833E1	8.854599E0
1.348333E1	7.856717E0
1.348667E1	5.821183E0
1.349167E1	4.817782E0
1.349500E1	2.780425E0
1.350000E1	1.850683E0
1.350333E1	9.828014E-2
1.350833E1	-8.308933E-1
1.351167E1	-2.107576E0
1.351667E1	-4.341700E0
1.352000E1	-5.108601E0
1.352500E1	-6.731553E0
1.352833E1	-7.587989E0
1.353333E1	-8.537061E0
1.353667E1	-1.078798E1
1.354167E1	-1.239236E1
1.354500E1	-1.307926E1
1.355000E1	-1.510374E1
1.355333E1	-1.590639E1
1.355833E1	-1.738406E1
1.356167E1	-1.902531E1
1.356667E1	-2.017847E1
1.357000E1	-2.181031E1
1.357500E1	-2.332948E1
1.357833E1	-2.409083E1
1.358333E1	-2.584616E1
1.358667E1	-2.724744E1
1.359167E1	-2.812166E1
1.359500E1	-2.977130E1
1.360000E1	-3.122111E1
1.360333E1	-3.194816E1
1.360833E1	-3.309836E1
1.361167E1	-3.510906E1
1.361667E1	-3.580416E1
1.362000E1	-3.675499E1
1.362500E1	-3.763862E1
1.362833E1	-3.892168E1
1.363333E1	-4.021895E1
1.363667E1	-4.185557E1
1.364167E1	-4.323529E1
1.364500E1	-4.385528E1
1.365000E1	-4.491122E1
1.365333E1	-4.628341E1
1.365833E1	-4.744884E1
1.366167E1	-4.879195E1
1.366667E1	-5.064004E1
1.367000E1	-5.059168E1
1.367500E1	-5.176946E1
1.367833E1	-5.272362E1
1.368333E1	-5.354111E1
1.368667E1	-5.442703E1
1.369167E1	-5.541366E1
1.369500E1	-5.635175E1
1.370000E1	-5.731446E1
1.370333E1	-5.955572E1
1.370833E1	-5.971121E1
1.371167E1	-6.084453E1
1.371667E1	-6.158078E1
1.372000E1	-6.255193E1
1.372500E1	-6.455683E1
1.372833E1	-6.440443E1
1.373333E1	-6.653910E1
1.373667E1	-6.745348E1
1.374167E1	-6.742004E1
1.374500E1	-6.873351E1
1.375000E1	-7.023599E1
1.375333E1	-7.112368E1
1.375833E1	-7.159925E1
1.376167E1	-7.335606E1
1.376667E1	-7.420192E1
1.377000E1	-7.508295E1
1.377500E1	-7.607694E1
1.377833E1	-7.694908E1
1.378167E1	-7.731805E1
1.378667E1	-7.760994E1
1.379000E1	-7.930518E1
1.379500E1	-8.025147E1
1.379833E1	-8.090411E1
1.380333E1	-8.113866E1
1.380667E1	-8.177238E1
1.381167E1	-8.264535E1
1.381500E1	-8.299724E1
1.382000E1	-8.428555E1
1.382333E1	-8.523767E1
1.382833E1	-8.522670E1
1.383167E1	-8.582695E1
1.383667E1	-8.640964E1
1.384000E1	-8.671463E1
1.384500E1	-8.792148E1
1.384833E1	-8.749943E1
1.385333E1	-8.867923E1
1.385667E1	-8.862041E1
1.386167E1	-8.928483E1
1.386500E1	-9.025563E1
1.387000E1	-9.057304E1
1.387333E1	-9.121700E1
1.387833E1	-9.155794E1
1.388167E1	-9.227362E1
1.388667E1	-9.238964E1
1.389000E1	-9.324710E1
1.389500E1	-9.307049E1
1.389833E1	-9.380204E1
1.390333E1	-9.433155E1
1.390667E1	-9.416074E1
1.391167E1	-9.510736E1
1.391500E1	-9.462300E1
1.392000E1	-9.477786E1
1.392333E1	-9.498453E1
1.392833E1	-9.560694E1
1.393167E1	-9.628016E1
1.393667E1	-9.565650E1
1.394000E1	-9.573139E1
1.394500E1	-9.570286E1
1.394833E1	-9.579494E1
1.395333E1	-9.560503E1
1.395667E1	-9.555368E1
1.396167E1	-9.549633E1
1.396500E1	-9.527150E1
1.397000E1	-9.642756E1
1.397333E1	-9.538530E1
1.397833E1	-9.536879E1
1.398167E1	-9.662099E1
1.398667E1	-9.525788E1
1.399000E1	-9.663052E1
1.399500E1	-9.524598E1
1.399833E1	-9.681441E1
1.400333E1	-9.525502E1
1.400667E1	-9.675229E1
1.401167E1	-9.675140E1
1.401500E1	-9.664403E1
1.402000E1	-9.686709E1
1.402333E1	-9.702796E1
1.402833E1	-9.637268E1
1.403167E1	-9.639327E1
1.403667E1	-9.634460E1
1.404000E1	-9.592106E1
1.404500E1	-9.449216E1
1.404833E1	-9.535353E1
1.405333E1	-9.475902E1
1.405667E1	-9.340918E1
1.406167E1	-9.446473E1
1.406500E1	-9.316169E1
1.407000E1	-9.227854E1
1.407333E1	-9.318625E1
1.407833E1	-9.147065E1
1.408167E1	-9.228687E1
1.408667E1	-9.079666E1
1.409000E1	-9.151276E1
1.409500E1	-8.999957E1
1.409833E1	-9.062558E1
1.410333E1	-8.968315E1
1.410667E1	-8.837443E1
1.411167E1	-8.764662E1
1.411500E1	-8.827695E1
1.412000E1	-8.674662E1
1.412333E1	-8.611597E1
1.412833E1	-8.602248E1
1.413167E1	-8.505098E1
1.413667E1	-8.501746E1
1.414000E1	-8.387280E1
1.414500E1	-8.289281E1
1.414833E1	-8.218727E1
1.415333E1	-8.208617E1
1.415667E1	-8.088916E1
1.416167E1	-7.968782E1
1.416500E1	-7.897595E1
1.416833E1	-7.886873E1
1.417333E1	-7.825441E1
1.417667E1	-7.665988E1
1.418167E1	-7.578260E1
1.418500E1	-7.511665E1
1.419000E1	-7.464108E1
1.419333E1	-7.374269E1
1.419833E1	-7.312873E1
1.420167E1	-7.231599E1
1.420667E1	-7.055212E1
1.421000E1	-6.944836E1
1.421500E1	-6.859177E1
1.421833E1	-6.770045E1
1.422333E1	-6.653291E1
1.422667E1	-6.538703E1
1.423167E1	-6.563869E1
1.423500E1	-6.361777E1
1.424000E1	-6.280664E1
1.424333E1	-6.247897E1
1.424833E1	-6.164717E1
1.425167E1	-5.916453E1
1.425667E1	-5.980233E1
1.426000E1	-5.701930E1
1.426500E1	-5.791425E1
1.426833E1	-5.677506E1
1.427333E1	-5.572259E1
1.427667E1	-5.319222E1
1.428167E1	-5.393049E1
1.428500E1	-5.275433E1
1.429000E1	-5.119149E1
1.429333E1	-5.006890E1
1.429833E1	-4.897418E1
1.430167E1	-4.779938E1
1.430667E1	-4.654072E1
1.431000E1	-4.457625E1
1.431500E1	-4.411075E1
1.431833E1	-4.305136E1
1.432333E1	-4.175915E1
1.432667E1	-4.037989E1
1.433167E1	-3.873095E1
1.433500E1	-3.803624E1
1.434000E1	-3.692389E1
1.434333E1	-3.518430E1
1.434833E1	-3.392447E1
1.435167E1	-3.293153E1
1.435667E1	-3.093038E1
1.436000E1	-3.026670E1
1.436500E1	-2.925579E1
1.436833E1	-2.765256E1
1.437333E1	-2.594209E1
1.437667E1	-2.476410E1
1.438167E1	-2.320668E1
1.438500E1	-2.191130E1
1.439000E1	-2.068705E1
1.439333E1	-1.858755E1
1.439833E1	-1.832497E1
1.440167E1	-1.657577E1
1.440667E1	-1.497926E1
1.441000E1	-1.419864E1
1.441500E1	-1.282657E1
1.441833E1	-1.107621E1
1.442333E1	-1.036646E1
1.442667E1	-9.296806E0
1.443167E1	-6.458678E0
1.443500E1	-6.374981E0
1.444000E1	-4.546621E0
1.444333E1	-2.700583E0
1.444833E1	-1.364452E0
1.445167E1	2.622383E-1
1.445667E1	1.629370E0
1.446000E1	3.052120E0
1.446500E1	4.343260E0
1.446833E1	6.216116E0
