mass_A
t	x
13.395000000000001	-266.0523512820704
13.428333333333335	-263.0867379804694
13.461666666666668	-257.98641297850264
13.495000000000001	-251.09462570117046
13.528333333333334	-242.28833861500237
13.561666666666667	-231.63699140443117
13.595	-219.6702125801653
13.628333333333334	-206.84252655074403
13.661666666666667	-192.34639471943882
13.695	-177.85051535680145
13.728333333333333	-162.91311504169352
13.761666666666667	-148.50689601896875
13.795000000000002	-133.9987143103583
13.828333333333335	-120.65503346539867
13.861666666666668	-108.49241326645915
13.895000000000001	-97.04173739996355
13.928333333333335	-87.51682965455655
13.961666666666668	-79.4416984688146
13.995000000000001	-73.12947751119952
14.028333333333334	-68.65261226146879
14.061666666666667	-66.11302570868952
14.095	-65.58934064384005
14.128333333333334	-67.16712787681342
14.161666666666667	-70.70221842786754
14.195	-76.28223279553129
14.228333333333333	-83.63085629842067
14.261666666666667	-92.50144328091255
14.295000000000002	-103.2713229502051
14.328333333333335	-114.99420586904779
14.361666666666668	-128.56585633751433
14.395000000000001	-142.70322349056443
14.428333333333335	-157.19198172429526
14.461666666666668	-172.00652508629219
14.495000000000001	-186.63550289442776
14.528333333333334	-201.31873315003338
14.561666666666667	-214.75055165626657
14.595	-226.9913001725734
14.628333333333334	-237.80107176775851
14.661666666666667	-247.18179439483362
14.695	-254.5491883355296
14.728333333333333	-259.9705696021518
14.761666666666668	-263.40193934217666
14.795000000000002	-264.84010249364434
14.828333333333335	-264.1977872151366
14.861666666666668	-261.7652621295806
14.895000000000001	-257.296307528659
14.930000000000001	-250.59630297519374
14.963333333333335	-242.3115012661949
14.996666666666668	-232.33281512323856
15.030000000000001	-220.78293087140236
15.063333333333334	-208.0682623318354
15.096666666666668	-194.34286078962793
15.13	-180.34048417410463
15.163333333333334	-165.68663743615411
15.196666666666667	-151.4278215200199
15.23	-137.21462775562838
15.263333333333334	-123.89128182632646
15.296666666666667	-111.46449447632779
15.330000000000002	-100.36297160399795
15.363333333333335	-90.57541970153079
15.396666666666668	-82.57798256779773
15.430000000000001	-76.03908930347461
15.463333333333335	-71.58976298505735
15.496666666666668	-68.94475513543796
15.530000000000001	-68.38085423535995
15.563333333333334	-69.80493907337063
15.596666666666668	-73.08344248293565
15.63	-78.45754431099249
15.663333333333334	-85.61534892709699
15.696666666666667	-94.43383307619627
15.73	-105.01079001796279
15.763333333333334	-116.46950402926632
15.796666666666667	-129.82704287208873
15.830000000000002	-143.57364166084972
15.863333333333335	-157.5158113971558
15.896666666666668	-172.24701630942457
15.930000000000001	-186.81042698625504
15.963333333333335	-200.58928955609002
15.996666666666668	-213.7498348790739
16.03	-225.67543754786266
16.063333333333336	-236.53621073899188
16.096666666666668	-245.59436438300725
16.130000000000003	-252.86491870351875
16.163333333333334	-258.436230217094
16.19666666666667	-261.9354178993643
16.23	-263.4921976913159
16.263333333333335	-262.9450576889603
16.296666666666667	-260.51745880343685
16.330000000000002	-255.89620887077
16.363333333333333	-249.6368591203539
16.39666666666667	-241.55791487956168
16.43	-231.8399982989818
16.463333333333335	-220.65812598029459
16.496666666666666	-208.22672533894848
16.53	-194.97521647365596
16.563333333333336	-180.9414745371546
16.596666666666668	-166.68686366529846
16.630000000000003	-152.65403013760294
16.663333333333334	-139.04981496113157
16.69666666666667	-126.15856814802044
16.73	-114.11554000385433
16.763333333333335	-103.47483205700166
16.796666666666667	-93.90789703835986
16.830000000000005	-85.95706008332706
16.863333333333333	-79.76873236781091
16.89666666666667	-75.48741137577679
16.93	-72.96443038271411
16.963333333333335	-72.32596706719033
16.996666666666666	-73.77540341565202
17.03	-76.72105448982501
17.063333333333336	-81.65184231160208
17.096666666666668	-88.6184183410009
17.130000000000003	-97.22905218183138
17.165000000000003	-107.2582154698083
17.198333333333334	-118.63029346479306
17.23166666666667	-130.62362869726132
17.265	-143.88839694527735
17.298333333333336	-157.24473531949235
17.331666666666667	-171.27018293755418
17.365000000000002	-184.8857297803653
17.398333333333333	-198.22763585801363
17.43166666666667	-210.53652479042734
17.465	-221.79378185329625
17.498333333333335	-231.70266771818632
17.531666666666666	-240.027092163372
17.565	-246.7232176209219
17.598333333333333	-251.59850175521996
17.631666666666668	-254.4929510380054
17.665000000000003	-255.64806106404285
17.698333333333334	-254.9696014267626
17.73166666666667	-252.61173891837575
